field	covariate
anthropology	3.4421269180368474
archaeology	3.1749037621665606
art history	4.6493749104860145
astronomy	2.5808301635924256
biochemistry	3.866376426166152
chemistry	3.0801289569777857
classics	2.109070782396166
communications	3.5688709671764647
comparative literature	4.139858471022974
computer science	3.01056491146817
earth sciences	2.4392129165731724
economics	4.297753638689363
education	3.456346794439055
engineering	3.415651575113366
english literature	4.866991002097365
evolutionary biology	4.7377469766576725
history	2.375751215729216
linguistics	2.3084985054639713
mathematics	4.670215580173782
middle eastern studies	2.5790698437238104
molecular biology	3.729212246936073
music	2.455695431489584
neuroscience	4.778679611366777
philosophy	2.3715727583151067
physics	4.604180382624679
political science	4.665022232128463
psychology	2.1734599492993465
sociology	4.194675950093366
spanish literature	4.391986135729264
statistics	2.3116650658204994
