field	covariate
anthropology	4.408168818825558
archaeology	2.599289096244523
art history	3.6531534486279256
astronomy	2.1322357660595106
biochemistry	4.3047197559296
chemistry	2.3165561613510177
classics	4.675848901190452
communications	2.355172332479516
comparative literature	2.728391965765705
computer science	3.8737396926731567
earth sciences	3.3909558829246023
economics	3.595531280148568
education	3.196768036920654
engineering	2.900370773108556
english literature	2.167356059145285
evolutionary biology	3.3234597837988176
history	2.4713185390536516
linguistics	3.356498131389021
mathematics	4.316995115905488
middle eastern studies	2.9682715876077914
molecular biology	4.514944131808626
music	3.5053387225478425
neuroscience	4.197344018943628
philosophy	4.40205645347339
physics	2.669125565259437
political science	3.3599283177267925
psychology	4.955608226894432
sociology	4.016869669516994
spanish literature	3.2554378737129763
statistics	3.472248913844882
