field	covariate
anthropology	4.923152168645045
archaeology	3.197791654982556
art history	3.548374395791078
astronomy	3.8902409933364845
biochemistry	4.735825390838155
chemistry	2.428618182522496
classics	4.439661263875392
communications	4.572076758648441
comparative literature	2.707127760821306
computer science	4.1251661731432065
earth sciences	2.4766452360144013
economics	2.6452195074799087
education	3.7778384232894906
engineering	4.237299657752516
english literature	4.2692602839477845
evolutionary biology	2.7490379309071336
history	2.8241197188730727
linguistics	3.973179948252567
mathematics	4.245614490141154
middle eastern studies	4.054326822042482
molecular biology	3.4288061810091532
music	2.7030486477079716
neuroscience	3.3810273362403747
philosophy	4.290598124021987
physics	3.828850476220482
political science	4.972808686724484
psychology	4.494822310242516
sociology	2.0923640026794805
spanish literature	4.634601863885824
statistics	3.7780819431946626
