field	covariate
anthropology	4.712179068842518
archaeology	4.461767567992672
art history	3.9993148297052046
astronomy	2.7238451538018977
biochemistry	4.887062715544696
chemistry	3.2274672941986213
classics	4.362199250857613
communications	2.318988882686104
comparative literature	4.209970098191521
computer science	4.574374576313818
earth sciences	2.7726816521896436
economics	2.4722885864279123
education	4.235191093114012
engineering	3.790053273948344
english literature	2.4121345891714046
evolutionary biology	3.883454962142795
history	4.0197702409794065
linguistics	2.8087193218217337
mathematics	3.712434263522856
middle eastern studies	4.4263441443564115
molecular biology	2.1421384191923476
music	3.4824545658839003
neuroscience	3.3735782207711
philosophy	4.83190048652012
physics	2.5877223614919918
political science	3.6837983118264486
psychology	4.482693651582949
sociology	3.840587909180113
spanish literature	2.9489138521736344
statistics	2.4976771512186255
