field	covariate
anthropology	4.20251881879722
archaeology	4.874938528041045
art history	3.090420837491891
astronomy	2.98194276190718
biochemistry	2.6132047027940803
chemistry	3.2439073397952
classics	4.903050792909451
communications	4.654307846512136
comparative literature	3.3124340462453237
computer science	4.8915524917967375
earth sciences	4.0580275393922545
economics	3.0442370329830952
education	2.1545802765511506
engineering	4.227342676833169
english literature	2.436299467689287
evolutionary biology	4.672623215420943
history	3.5773002259464044
linguistics	3.6774016802287077
mathematics	2.24815122086591
middle eastern studies	2.2671679463083243
molecular biology	3.0126933675742493
music	3.928479033283997
neuroscience	3.0502661224889414
philosophy	4.9790516661453035
physics	4.802647888371121
political science	2.582331632922531
psychology	4.883675173953957
sociology	3.8890890553914694
spanish literature	4.175165472433289
statistics	3.599128613946749
