from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	0	0
anthropology	archaeology	32	14
anthropology	art history	2	1
anthropology	astronomy	50	31
anthropology	biochemistry	24	131
anthropology	chemistry	19	34
anthropology	classics	1	1
anthropology	communications	4	21
anthropology	comparative literature	8	8
anthropology	computer science	6	4
anthropology	earth sciences	8	5
anthropology	economics	3	11
anthropology	education	15	7
anthropology	engineering	1	3
anthropology	english literature	14	11
anthropology	evolutionary biology	80	366
anthropology	history	16	26
anthropology	linguistics	115	253
anthropology	mathematics	0	0
anthropology	middle eastern studies	8	9
anthropology	molecular biology	1	2
anthropology	music	5	87
anthropology	neuroscience	36	52
anthropology	philosophy	2	15
anthropology	physics	5	1
anthropology	political science	6	37
anthropology	psychology	2	1
anthropology	sociology	31	15
anthropology	spanish literature	7	17
anthropology	statistics	3	7
archaeology	anthropology	0	0
archaeology	archaeology	15	1
archaeology	art history	2	0
archaeology	astronomy	27	1
archaeology	biochemistry	81	28
archaeology	chemistry	174	35
archaeology	classics	89	84
archaeology	communications	0	0
archaeology	comparative literature	0	0
archaeology	computer science	8	3
archaeology	earth sciences	15	6
archaeology	economics	3	3
archaeology	education	79	1
archaeology	engineering	5	3
archaeology	english literature	15	1
archaeology	evolutionary biology	213	60
archaeology	history	17	12
archaeology	linguistics	118	225
archaeology	mathematics	13	25
archaeology	middle eastern studies	5	3
archaeology	molecular biology	9	1
archaeology	music	276	484
archaeology	neuroscience	27	26
archaeology	philosophy	311	132
archaeology	physics	4	2
archaeology	political science	14	2
archaeology	psychology	28	198
archaeology	sociology	18	1
archaeology	spanish literature	55	10
archaeology	statistics	24	20
art history	anthropology	7	57
art history	archaeology	9	27
art history	art history	41	67
art history	astronomy	6	19
art history	biochemistry	6	26
art history	chemistry	44	17
art history	classics	8	9
art history	communications	12	7
art history	comparative literature	1	2
art history	computer science	1	3
art history	earth sciences	1	3
art history	economics	3	18
art history	education	0	1
art history	engineering	0	6
art history	english literature	13	57
art history	evolutionary biology	22	103
art history	history	17	16
art history	linguistics	62	227
art history	mathematics	32	22
art history	middle eastern studies	0	1
art history	molecular biology	0	1
art history	music	5	29
art history	neuroscience	1	4
art history	philosophy	186	30
art history	physics	112	69
art history	political science	3	1
art history	psychology	86	209
