field	covariate
anthropology	4.979157078352308
archaeology	3.815430172905379
art history	4.6045734685446185
astronomy	2.429335829780124
biochemistry	2.69496434874502
chemistry	3.0004178820356486
classics	2.1841875517908234
communications	2.5055525275560697
comparative literature	3.356215500581471
computer science	3.3446276993106734
earth sciences	4.2279938012933105
economics	2.283340289871383
education	2.949926928183734
engineering	2.6077193383534243
english literature	2.8732886775146675
evolutionary biology	4.531607207478813
history	2.486840543620728
linguistics	2.8046717303546838
mathematics	4.540574211653545
middle eastern studies	4.524142824841986
molecular biology	3.202759440811069
music	3.633058691150949
neuroscience	2.4486438716596926
philosophy	3.3287096921095483
physics	3.5102048688651957
political science	4.895321246501098
psychology	4.517356701853972
sociology	4.139728216991397
spanish literature	3.2928006138341828
statistics	3.6758892596450075
