field	covariate
anthropology	4.435121328200244
archaeology	3.349876443709939
art history	2.057995727805813
astronomy	4.4247393713753205
biochemistry	4.812642448696043
chemistry	4.0290132609854075
classics	3.5952339921516887
communications	4.8255053357339595
comparative literature	3.3171941949719668
computer science	3.1854379410579066
earth sciences	4.661858105508557
economics	3.9670879227944216
education	3.6290727376470526
engineering	2.7445550210674945
english literature	4.274605648522291
evolutionary biology	4.895431401764739
history	4.805642234679694
linguistics	3.7295357642105604
mathematics	2.57593697722111
middle eastern studies	4.147747022477691
molecular biology	2.4864198255199255
music	4.282523539816074
neuroscience	3.1006824897969274
philosophy	3.685289981254476
physics	3.2351148926214806
political science	2.300261965921672
psychology	3.0886326349526474
sociology	3.4607001521804346
spanish literature	4.360973355851817
statistics	3.703116741992528
