field	covariate
anthropology	2.702121163698988
archaeology	2.29022206859383
art history	4.698974710142024
astronomy	4.436566473332804
biochemistry	2.2046309548452028
chemistry	4.0015141114373325
classics	2.801273311517129
communications	2.891460945315842
comparative literature	3.9208929573961906
computer science	4.029324815024124
earth sciences	4.133565325755017
economics	4.299715579137205
education	3.6792422767646213
engineering	4.959634201018996
english literature	3.8835876639857125
evolutionary biology	2.265084853351218
history	3.6700028941710428
linguistics	4.802925240789696
mathematics	4.127385238112661
middle eastern studies	2.6522198094514793
molecular biology	4.099154475455277
music	4.850728826453415
neuroscience	3.7243418673377686
philosophy	3.486900113906703
physics	3.493432332419623
political science	3.8263270454857143
psychology	4.41512555518722
sociology	4.8487035584775375
spanish literature	3.9907191932358494
statistics	4.916941636109242
