field	covariate
anthropology	4.615209270065039
archaeology	3.3318434444798792
art history	3.434168249842914
astronomy	3.0038780344319167
biochemistry	4.208691373429786
chemistry	3.087614085021234
classics	3.1887083499763778
communications	2.7608711399846944
comparative literature	2.699756699398844
computer science	3.7034016618942767
earth sciences	3.9345424561855866
economics	2.528412903680852
education	2.438621700379339
engineering	4.414893121422689
english literature	2.5820689211771795
evolutionary biology	3.3355780934595414
history	4.87297169803343
linguistics	2.2164548178146846
mathematics	3.0394463107648746
middle eastern studies	2.8965578285226954
molecular biology	4.856441910688886
music	3.998867198895787
neuroscience	3.6642610326986897
philosophy	3.1468686279001066
physics	3.0822846710878498
political science	3.7090933845945306
psychology	4.612697706884299
sociology	3.213774445663046
spanish literature	4.3947625558014645
statistics	2.377109922822413
