from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	30	55
anthropology	archaeology	70	92
anthropology	art history	461	760
anthropology	astronomy	628	946
anthropology	biochemistry	520	715
anthropology	chemistry	611	922
anthropology	classics	179	231
anthropology	communications	190	303
anthropology	comparative literature	127	231
anthropology	computer science	762	1233
anthropology	earth sciences	382	604
anthropology	economics	161	265
anthropology	education	422	610
anthropology	engineering	319	395
anthropology	english literature	506	753
anthropology	evolutionary biology	516	867
anthropology	history	489	844
anthropology	linguistics	374	549
anthropology	mathematics	454	679
anthropology	middle eastern studies	1230	1784
anthropology	molecular biology	106	146
anthropology	music	521	658
anthropology	neuroscience	8	24
anthropology	philosophy	206	319
anthropology	physics	817	1185
anthropology	political science	98	143
anthropology	psychology	264	396
anthropology	sociology	462	633
anthropology	spanish literature	37	51
anthropology	statistics	47	56
archaeology	anthropology	240	51
archaeology	archaeology	930	182
archaeology	art history	1685	362
archaeology	astronomy	758	137
archaeology	biochemistry	1229	250
archaeology	chemistry	84	16
archaeology	classics	306	77
archaeology	communications	499	95
archaeology	comparative literature	454	118
archaeology	computer science	320	67
archaeology	earth sciences	546	124
archaeology	economics	518	130
archaeology	education	143	26
archaeology	engineering	4239	922
archaeology	english literature	248	40
archaeology	evolutionary biology	953	228
archaeology	history	1	0
archaeology	linguistics	646	148
archaeology	mathematics	515	93
archaeology	middle eastern studies	948	190
archaeology	molecular biology	543	121
archaeology	music	650	125
archaeology	neuroscience	266	55
archaeology	philosophy	39	5
archaeology	physics	640	106
archaeology	political science	709	131
archaeology	psychology	60	7
archaeology	sociology	238	38
archaeology	spanish literature	216	33
archaeology	statistics	121	14
art history	anthropology	509	580
art history	archaeology	165	152
art history	art history	392	362
art history	astronomy	1464	1258
art history	biochemistry	819	676
art history	chemistry	821	721
art history	classics	249	257
art history	communications	481	414
art history	comparative literature	1727	1758
art history	computer science	125	117
art history	earth sciences	486	434
art history	economics	265	279
art history	education	1103	920
art history	engineering	252	211
art history	english literature	983	929
art history	evolutionary biology	239	260
art history	history	350	346
art history	linguistics	44	49
art history	mathematics	320	286
art history	middle eastern studies	488	436
art history	molecular biology	537	478
art history	music	405	301
art history	neuroscience	1365	1449
art history	philosophy	947	861
art history	physics	123	98
art history	political science	703	553
art history	psychology	1254	1089
art history	sociology	227	173
art history	spanish literature	45	45
art history	statistics	102	72
astronomy	anthropology	91	44
astronomy	archaeology	553	224
astronomy	art history	1549	580
astronomy	astronomy	64	22
astronomy	biochemistry	373	139
astronomy	chemistry	801	311
astronomy	classics	1552	533
astronomy	communications	168	59
astronomy	comparative literature	193	69
astronomy	computer science	593	245
astronomy	earth sciences	1757	637
astronomy	economics	108	25
astronomy	education	708	262
astronomy	engineering	130	58
astronomy	english literature	1293	462
astronomy	evolutionary biology	311	114
astronomy	history	510	173
astronomy	linguistics	1268	455
astronomy	mathematics	802	316
astronomy	middle eastern studies	113	39
astronomy	molecular biology	287	83
astronomy	music	1200	402
astronomy	neuroscience	72	27
astronomy	philosophy	2360	930
astronomy	physics	649	230
astronomy	political science	447	157
astronomy	psychology	654	207
astronomy	sociology	1501	471
astronomy	spanish literature	2954	940
astronomy	statistics	306	107
biochemistry	anthropology	203	207
biochemistry	archaeology	340	317
biochemistry	art history	695	628
biochemistry	astronomy	74	54
biochemistry	biochemistry	427	333
biochemistry	chemistry	268	245
biochemistry	classics	44	25
biochemistry	communications	471	388
biochemistry	comparative literature	591	549
biochemistry	computer science	972	941
biochemistry	earth sciences	738	661
biochemistry	economics	670	669
biochemistry	education	120	117
biochemistry	engineering	84	90
biochemistry	english literature	1001	862
biochemistry	evolutionary biology	914	880
biochemistry	history	364	290
biochemistry	linguistics	468	372
biochemistry	mathematics	287	284
biochemistry	middle eastern studies	687	608
biochemistry	molecular biology	266	210
biochemistry	music	1460	1149
biochemistry	neuroscience	528	566
biochemistry	philosophy	325	264
biochemistry	physics	839	691
biochemistry	political science	289	215
biochemistry	psychology	380	288
biochemistry	sociology	132	116
biochemistry	spanish literature	190	165
biochemistry	statistics	504	446
chemistry	anthropology	530	304
chemistry	archaeology	979	556
chemistry	art history	1655	913
chemistry	astronomy	790	422
chemistry	biochemistry	1932	992
chemistry	chemistry	58	24
chemistry	classics	1558	771
chemistry	communications	146	69
chemistry	comparative literature	362	226
chemistry	computer science	993	600
chemistry	earth sciences	163	100
chemistry	economics	553	345
chemistry	education	2436	1370
chemistry	engineering	45	15
chemistry	english literature	462	254
chemistry	evolutionary biology	875	513
chemistry	history	273	156
chemistry	linguistics	943	513
chemistry	mathematics	1928	1079
chemistry	middle eastern studies	800	411
chemistry	molecular biology	258	157
chemistry	music	1072	523
chemistry	neuroscience	68	49
chemistry	philosophy	1049	609
chemistry	physics	68	32
chemistry	political science	839	413
chemistry	psychology	299	132
chemistry	sociology	444	190
chemistry	spanish literature	324	172
chemistry	statistics	182	101
classics	anthropology	89	150
classics	archaeology	532	936
classics	art history	885	1492
classics	astronomy	549	843
classics	biochemistry	135	162
classics	chemistry	1228	1823
classics	classics	269	362
classics	communications	323	458
classics	comparative literature	395	660
classics	computer science	178	277
classics	earth sciences	14	30
classics	economics	236	406
classics	education	108	146
classics	engineering	30	39
classics	english literature	80	158
classics	evolutionary biology	774	1439
classics	history	450	652
classics	linguistics	835	1221
classics	mathematics	1268	2052
classics	middle eastern studies	319	459
classics	molecular biology	602	831
classics	music	353	434
classics	neuroscience	220	386
classics	philosophy	394	673
classics	physics	165	288
classics	political science	443	643
classics	psychology	129	162
classics	sociology	836	1058
classics	spanish literature	69	89
classics	statistics	163	236
communications	anthropology	170	542
communications	archaeology	220	694
communications	art history	276	1013
communications	astronomy	520	1708
communications	biochemistry	190	602
communications	chemistry	5	11
communications	classics	125	360
communications	communications	247	819
communications	comparative literature	20	46
communications	computer science	89	341
communications	earth sciences	394	1256
communications	economics	215	790
communications	education	115	359
communications	engineering	384	1276
communications	english literature	67	260
communications	evolutionary biology	57	210
communications	history	21	62
communications	linguistics	270	801
communications	mathematics	87	240
communications	middle eastern studies	64	221
communications	molecular biology	1003	3374
communications	music	137	315
communications	neuroscience	220	873
communications	philosophy	98	286
communications	physics	59	211
communications	political science	15	48
communications	psychology	71	207
communications	sociology	284	692
communications	spanish literature	575	1669
communications	statistics	168	469
comparative literature	anthropology	353	180
comparative literature	archaeology	252	111
comparative literature	art history	113	61
comparative literature	astronomy	1195	490
comparative literature	biochemistry	32	15
comparative literature	chemistry	302	135
comparative literature	classics	1017	417
comparative literature	communications	865	472
comparative literature	comparative literature	1255	657
comparative literature	computer science	1183	544
comparative literature	earth sciences	1149	519
comparative literature	economics	249	109
comparative literature	education	37	24
comparative literature	engineering	66	24
comparative literature	english literature	199	79
comparative literature	evolutionary biology	28	26
comparative literature	history	307	155
comparative literature	linguistics	957	386
comparative literature	mathematics	911	422
comparative literature	middle eastern studies	790	337
comparative literature	molecular biology	494	193
comparative literature	music	345	134
comparative literature	neuroscience	210	96
comparative literature	philosophy	73	33
comparative literature	physics	1859	805
comparative literature	political science	823	347
comparative literature	psychology	1508	580
comparative literature	sociology	1022	371
comparative literature	spanish literature	149	55
comparative literature	statistics	911	364
computer science	anthropology	2013	875
computer science	archaeology	486	166
computer science	art history	412	176
computer science	astronomy	179	52
computer science	biochemistry	235	94
computer science	chemistry	928	331
computer science	classics	536	171
computer science	communications	403	144
computer science	comparative literature	512	229
computer science	computer science	816	364
computer science	earth sciences	105	40
computer science	economics	423	169
computer science	education	408	130
computer science	engineering	94	29
computer science	english literature	1051	445
computer science	evolutionary biology	551	230
computer science	history	651	267
computer science	linguistics	1187	478
computer science	mathematics	262	112
computer science	middle eastern studies	326	134
computer science	molecular biology	813	293
computer science	music	837	275
computer science	neuroscience	26	21
computer science	philosophy	395	197
computer science	physics	1997	713
computer science	political science	162	40
computer science	psychology	1221	451
computer science	sociology	230	87
computer science	spanish literature	381	142
computer science	statistics	1613	598
earth sciences	anthropology	562	566
earth sciences	archaeology	1266	1273
earth sciences	art history	751	724
earth sciences	astronomy	1534	1335
earth sciences	biochemistry	704	616
earth sciences	chemistry	270	254
earth sciences	classics	266	242
earth sciences	communications	398	369
earth sciences	comparative literature	355	358
earth sciences	computer science	585	601
earth sciences	earth sciences	132	133
earth sciences	economics	155	172
earth sciences	education	75	73
earth sciences	engineering	1129	1130
earth sciences	english literature	125	111
earth sciences	evolutionary biology	405	432
earth sciences	history	695	733
earth sciences	linguistics	1345	1338
earth sciences	mathematics	257	253
earth sciences	middle eastern studies	238	202
earth sciences	molecular biology	978	930
earth sciences	music	228	162
earth sciences	neuroscience	467	504
earth sciences	philosophy	47	42
earth sciences	physics	119	124
earth sciences	political science	908	772
earth sciences	psychology	104	107
earth sciences	sociology	944	758
earth sciences	spanish literature	306	250
earth sciences	statistics	610	564
economics	anthropology	437	114
economics	archaeology	121	21
economics	art history	491	129
economics	astronomy	274	52
economics	biochemistry	1031	222
economics	chemistry	225	71
economics	classics	361	69
economics	communications	1347	330
economics	comparative literature	368	111
economics	computer science	723	161
economics	earth sciences	12	0
economics	economics	16	5
economics	education	267	58
