field	covariate
anthropology	2.056914621233488
archaeology	3.837643946430008
art history	2.5538442100415955
astronomy	4.5831702007723845
biochemistry	2.3609848019086837
chemistry	3.655160043848608
classics	2.840376425347449
communications	3.920604591174342
comparative literature	2.1655831781618256
computer science	3.0003129498236993
earth sciences	2.6620352086878842
economics	3.8984336808628264
education	3.962978389525782
engineering	4.667349909634504
english literature	3.9213819987955816
evolutionary biology	3.7567123544123504
history	4.90677158235783
linguistics	2.5853105260823352
mathematics	3.545959127052808
middle eastern studies	4.532750926630162
molecular biology	4.31319760885242
music	2.588219080022113
neuroscience	4.015116653808219
philosophy	3.239352505412925
physics	4.1885008695566075
political science	2.2350040526309205
psychology	3.072738634452496
sociology	3.0429173048434075
spanish literature	3.556295817739404
statistics	4.2030651253777105
