from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	8	109
anthropology	archaeology	3	47
anthropology	art history	2	6
anthropology	astronomy	32	48
anthropology	biochemistry	11	27
anthropology	chemistry	2	0
anthropology	classics	4	138
anthropology	communications	12	160
anthropology	comparative literature	37	271
anthropology	computer science	0	3
anthropology	earth sciences	4	19
anthropology	economics	3	49
anthropology	education	9	22
anthropology	engineering	0	3
anthropology	english literature	9	3
anthropology	evolutionary biology	10	52
anthropology	history	0	0
anthropology	linguistics	34	65
anthropology	mathematics	0	0
anthropology	middle eastern studies	3	4
anthropology	molecular biology	60	56
anthropology	music	41	9
anthropology	neuroscience	16	25
anthropology	philosophy	8	20
anthropology	physics	14	31
anthropology	political science	64	72
anthropology	psychology	0	5
anthropology	sociology	12	12
anthropology	spanish literature	32	22
anthropology	statistics	2	1
archaeology	anthropology	56	7
archaeology	archaeology	273	11
archaeology	art history	312	16
archaeology	astronomy	259	13
archaeology	biochemistry	246	9
archaeology	chemistry	162	18
archaeology	classics	40	76
archaeology	communications	76	66
archaeology	comparative literature	148	68
archaeology	computer science	248	160
archaeology	earth sciences	3	0
archaeology	economics	83	17
archaeology	education	239	16
archaeology	engineering	27	0
archaeology	english literature	10	1
archaeology	evolutionary biology	385	111
archaeology	history	17	2
archaeology	linguistics	47	2
archaeology	mathematics	246	109
archaeology	middle eastern studies	103	9
archaeology	molecular biology	24	10
archaeology	music	47	1
archaeology	neuroscience	63	39
archaeology	philosophy	13	16
archaeology	physics	534	32
archaeology	political science	89	26
archaeology	psychology	69	60
archaeology	sociology	45	6
archaeology	spanish literature	452	213
archaeology	statistics	0	0
art history	anthropology	25	34
art history	archaeology	7	21
art history	art history	24	9
art history	astronomy	8	2
art history	biochemistry	17	7
art history	chemistry	23	21
art history	classics	81	261
art history	communications	7	35
art history	comparative literature	28	89
art history	computer science	2	12
art history	earth sciences	13	52
art history	economics	11	1
art history	education	2	0
art history	engineering	1	1
art history	english literature	39	30
art history	evolutionary biology	10	5
art history	history	4	3
art history	linguistics	6	5
art history	mathematics	0	1
art history	middle eastern studies	3	0
art history	molecular biology	30	74
art history	music	35	32
art history	neuroscience	170	317
art history	philosophy	3	5
art history	physics	11	29
art history	political science	2	0
art history	psychology	2	2
art history	sociology	161	34
art history	spanish literature	0	0
art history	statistics	15	5
astronomy	anthropology	7	1
astronomy	archaeology	8	4
astronomy	art history	3	0
astronomy	astronomy	8	0
astronomy	biochemistry	15	5
astronomy	chemistry	3	15
astronomy	classics	141	32
astronomy	communications	9	10
astronomy	comparative literature	28	32
astronomy	computer science	50	9
astronomy	earth sciences	8	2
astronomy	economics	6	2
astronomy	education	26	5
astronomy	engineering	3	0
astronomy	english literature	2	0
astronomy	evolutionary biology	3	8
astronomy	history	4	1
astronomy	linguistics	3	5
astronomy	mathematics	3	0
astronomy	middle eastern studies	25	15
astronomy	molecular biology	6	11
astronomy	music	7	1
astronomy	neuroscience	54	46
astronomy	philosophy	13	14
astronomy	physics	19	10
astronomy	political science	44	27
astronomy	psychology	0	7
astronomy	sociology	46	31
astronomy	spanish literature	3	2
astronomy	statistics	10	6
biochemistry	anthropology	10	17
biochemistry	archaeology	72	116
biochemistry	art history	8	10
biochemistry	astronomy	2	0
biochemistry	biochemistry	4	0
biochemistry	chemistry	5	0
biochemistry	classics	7	24
biochemistry	communications	3	5
biochemistry	comparative literature	7	113
biochemistry	computer science	1	4
biochemistry	earth sciences	10	49
biochemistry	economics	3	5
biochemistry	education	2	1
biochemistry	engineering	5	7
biochemistry	english literature	8	6
biochemistry	evolutionary biology	28	17
biochemistry	history	11	12
biochemistry	linguistics	3	3
biochemistry	mathematics	2	2
biochemistry	middle eastern studies	19	9
biochemistry	molecular biology	313	384
biochemistry	music	6	7
biochemistry	neuroscience	1	0
biochemistry	philosophy	1	0
biochemistry	physics	2	10
biochemistry	political science	31	9
biochemistry	psychology	1	1
biochemistry	sociology	35	10
biochemistry	spanish literature	30	5
biochemistry	statistics	1	0
chemistry	anthropology	10	35
chemistry	archaeology	11	32
chemistry	art history	14	16
chemistry	astronomy	2	0
chemistry	biochemistry	23	15
chemistry	chemistry	1	0
chemistry	classics	75	290
chemistry	communications	117	159
chemistry	comparative literature	12	52
chemistry	computer science	3	2
chemistry	earth sciences	28	19
chemistry	economics	7	45
chemistry	education	23	20
chemistry	engineering	48	16
chemistry	english literature	62	46
chemistry	evolutionary biology	3	21
chemistry	history	14	5
chemistry	linguistics	3	1
chemistry	mathematics	11	19
chemistry	middle eastern studies	15	7
chemistry	molecular biology	11	21
