from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	123	101
anthropology	archaeology	3	4
anthropology	art history	1	1
anthropology	astronomy	7	49
anthropology	biochemistry	3	6
anthropology	chemistry	15	46
anthropology	classics	11	28
anthropology	communications	36	18
anthropology	comparative literature	2	3
anthropology	computer science	96	109
anthropology	earth sciences	9	12
anthropology	economics	45	45
anthropology	education	5	16
anthropology	engineering	114	56
anthropology	english literature	0	1
anthropology	evolutionary biology	33	20
anthropology	history	99	332
anthropology	linguistics	178	99
anthropology	mathematics	0	9
anthropology	middle eastern studies	38	11
anthropology	molecular biology	3	4
anthropology	music	5	14
anthropology	neuroscience	5	3
anthropology	philosophy	30	10
anthropology	physics	25	31
anthropology	political science	6	10
anthropology	psychology	43	12
anthropology	sociology	8	32
anthropology	spanish literature	20	12
anthropology	statistics	27	83
archaeology	anthropology	13	0
archaeology	archaeology	44	7
archaeology	art history	20	1
archaeology	astronomy	69	15
archaeology	biochemistry	55	14
archaeology	chemistry	22	3
archaeology	classics	63	32
archaeology	communications	18	8
archaeology	comparative literature	75	1
archaeology	computer science	57	26
archaeology	earth sciences	0	1
archaeology	economics	165	103
archaeology	education	66	12
archaeology	engineering	12	11
archaeology	english literature	18	3
archaeology	evolutionary biology	29	1
archaeology	history	64	22
archaeology	linguistics	10	0
archaeology	mathematics	2	0
archaeology	middle eastern studies	80	11
archaeology	molecular biology	200	42
archaeology	music	34	3
archaeology	neuroscience	55	1
archaeology	philosophy	82	15
archaeology	physics	393	40
archaeology	political science	48	27
archaeology	psychology	91	1
archaeology	sociology	13	4
archaeology	spanish literature	0	1
archaeology	statistics	11	2
art history	anthropology	20	30
art history	archaeology	3	1
art history	art history	57	60
art history	astronomy	15	14
art history	biochemistry	231	91
art history	chemistry	4	13
art history	classics	120	210
art history	communications	36	30
art history	comparative literature	17	19
art history	computer science	641	278
art history	earth sciences	14	16
art history	economics	52	22
art history	education	31	10
art history	engineering	1	2
art history	english literature	30	4
art history	evolutionary biology	1	1
art history	history	4	7
art history	linguistics	28	7
art history	mathematics	18	7
art history	middle eastern studies	2	0
art history	molecular biology	54	80
art history	music	24	77
art history	neuroscience	11	3
art history	philosophy	64	79
art history	physics	22	24
art history	political science	28	26
art history	psychology	231	28
art history	sociology	23	14
art history	spanish literature	212	85
art history	statistics	10	2
astronomy	anthropology	3	2
astronomy	archaeology	6	0
astronomy	art history	17	9
astronomy	astronomy	21	8
astronomy	biochemistry	1	0
astronomy	chemistry	132	32
astronomy	classics	45	26
astronomy	communications	308	57
astronomy	comparative literature	55	34
astronomy	computer science	2	0
astronomy	earth sciences	14	8
astronomy	economics	50	47
astronomy	education	58	8
astronomy	engineering	17	3
astronomy	english literature	90	4
astronomy	evolutionary biology	55	3
astronomy	history	10	8
astronomy	linguistics	24	18
astronomy	mathematics	19	5
