field	covariate
anthropology	2.746535301278964
archaeology	3.5302724274769726
art history	4.596849433002358
astronomy	2.723581225420026
biochemistry	4.24807966430439
chemistry	3.8795062274468455
classics	2.995050191561
communications	2.322898901973966
comparative literature	3.302357772800865
computer science	4.42133382434809
earth sciences	4.311305640448303
economics	2.3829954288418227
education	3.0943973106629046
engineering	3.9432318925226735
english literature	2.3513304964359403
evolutionary biology	4.413846480369541
history	4.423987456390522
linguistics	2.9054803175289945
mathematics	3.2697537068135745
middle eastern studies	3.878632149014877
molecular biology	4.410460203942221
music	2.4252166777225925
neuroscience	3.6160156233073515
philosophy	3.019458649012916
physics	2.520447306255718
political science	4.386806161108295
psychology	4.306126078250203
sociology	2.917307298515613
spanish literature	2.1301630213504357
statistics	2.0574470657491206
