field	covariate
anthropology	2.2329532114855963
archaeology	2.697846518196279
art history	4.570805816107719
astronomy	4.5054353289838325
biochemistry	4.8013996674076385
chemistry	3.2624329031464403
classics	4.188052955312229
communications	2.884223297072046
comparative literature	3.5493448307124886
computer science	3.1617635581061534
earth sciences	3.3724856385310056
economics	2.241592913182694
education	3.3318613900967815
engineering	4.052330900361566
english literature	3.587694314642893
evolutionary biology	4.850900479617621
history	3.8885055508074586
linguistics	3.149159239016313
mathematics	3.02528470231115
middle eastern studies	4.871787310653717
molecular biology	2.542723795462782
music	4.632291215106253
neuroscience	3.7668120917167305
philosophy	2.666343786779043
physics	4.943953891214146
political science	3.9181864755293923
psychology	2.1398845689534864
sociology	2.4305751329616685
spanish literature	2.269881544551026
statistics	2.4424028421813437
