field	covariate
anthropology	2.448260708535498
archaeology	4.223783170828235
art history	2.225132391163969
astronomy	4.330676010951942
biochemistry	3.6129198005348533
chemistry	4.135381842332609
classics	4.58135172699162
communications	2.470689951195761
comparative literature	4.853326436659921
computer science	3.357822095125984
earth sciences	3.1528620187406564
economics	3.2533492564933217
education	2.515538131091568
engineering	4.270180698368505
english literature	3.6887558462338865
evolutionary biology	2.0501693874739635
history	4.484216845539557
linguistics	3.172033760847595
mathematics	4.461301858524502
middle eastern studies	3.4012514858546377
molecular biology	2.413433373445003
music	4.263325236618407
neuroscience	2.521155439402512
philosophy	2.395482826926293
physics	3.7115621093601905
political science	2.282227238761918
psychology	4.948873573036163
sociology	3.905137311140318
spanish literature	2.469121498462991
statistics	3.82793057440595
