from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	2	7
anthropology	archaeology	13	19
anthropology	art history	32	70
anthropology	astronomy	3	1
anthropology	biochemistry	0	0
anthropology	chemistry	1	3
anthropology	classics	10	7
anthropology	communications	2	4
anthropology	comparative literature	137	148
anthropology	computer science	1	0
anthropology	earth sciences	4	4
anthropology	economics	0	5
anthropology	education	0	0
anthropology	engineering	29	15
anthropology	english literature	8	29
anthropology	evolutionary biology	1	2
anthropology	history	4	7
anthropology	linguistics	24	20
anthropology	mathematics	0	3
anthropology	middle eastern studies	0	12
anthropology	molecular biology	0	1
anthropology	music	49	64
anthropology	neuroscience	62	54
anthropology	philosophy	33	47
anthropology	physics	2	0
anthropology	political science	5	17
anthropology	psychology	133	80
anthropology	sociology	0	1
anthropology	spanish literature	2	5
anthropology	statistics	111	227
archaeology	anthropology	7	0
archaeology	archaeology	3	1
archaeology	art history	22	8
archaeology	astronomy	7	0
archaeology	biochemistry	25	11
archaeology	chemistry	3	2
archaeology	classics	22	6
archaeology	communications	0	0
archaeology	comparative literature	444	68
archaeology	computer science	4	0
archaeology	earth sciences	2	0
archaeology	economics	8	2
archaeology	education	1	1
archaeology	engineering	2	0
archaeology	english literature	5	0
archaeology	evolutionary biology	11	3
archaeology	history	10	0
archaeology	linguistics	14	4
archaeology	mathematics	16	12
archaeology	middle eastern studies	47	13
archaeology	molecular biology	4	1
archaeology	music	8	2
archaeology	neuroscience	72	4
archaeology	philosophy	7	1
archaeology	physics	3	0
archaeology	political science	27	2
archaeology	psychology	165	18
archaeology	sociology	1	0
archaeology	spanish literature	5	0
archaeology	statistics	8	0
art history	anthropology	28	113
art history	archaeology	7	23
art history	art history	0	1
art history	astronomy	40	95
art history	biochemistry	4	16
art history	chemistry	3	39
art history	classics	60	80
art history	communications	291	407
art history	comparative literature	38	52
art history	computer science	3	5
art history	earth sciences	116	40
art history	economics	108	24
art history	education	1	24
art history	engineering	419	321
art history	english literature	106	129
art history	evolutionary biology	43	191
art history	history	0	27
art history	linguistics	17	34
art history	mathematics	48	72
art history	middle eastern studies	90	43
art history	molecular biology	127	246
art history	music	11	29
art history	neuroscience	4	3
art history	philosophy	127	73
art history	physics	12	2
art history	political science	14	45
art history	psychology	172	67
art history	sociology	38	75
art history	spanish literature	18	52
art history	statistics	40	7
astronomy	anthropology	0	0
astronomy	archaeology	20	3
astronomy	art history	196	39
astronomy	astronomy	45	26
astronomy	biochemistry	8	11
astronomy	chemistry	24	9
astronomy	classics	2	0
astronomy	communications	13	4
astronomy	comparative literature	171	6
astronomy	computer science	3	3
astronomy	earth sciences	18	0
astronomy	economics	10	3
astronomy	education	1	0
astronomy	engineering	20	3
astronomy	english literature	1	0
astronomy	evolutionary biology	76	86
astronomy	history	19	1
astronomy	linguistics	0	0
astronomy	mathematics	36	8
astronomy	middle eastern studies	0	0
