field	covariate
anthropology	4.615465506748328
archaeology	4.895663578453252
art history	3.8984601042273836
astronomy	3.3301407585252805
biochemistry	3.4719942048621446
chemistry	3.9859902839670616
classics	3.40716241511452
communications	4.8312044731616846
comparative literature	2.4697056094112178
computer science	3.0223331756883423
earth sciences	2.278059708435383
economics	3.3937302764205817
education	4.874628660223467
engineering	3.495508768791084
english literature	4.882520574831311
evolutionary biology	3.981562500143905
history	2.131189598580877
linguistics	2.9991744744086217
mathematics	3.968224258058162
middle eastern studies	4.070072227416682
molecular biology	4.899558170486971
music	2.2235465102524268
neuroscience	4.031954435820645
philosophy	3.961774382262444
physics	3.2528066330360192
political science	3.8500552562456676
psychology	3.253841769429283
sociology	3.7802981478072297
spanish literature	4.4081025443304425
statistics	4.556295287503021
