field	covariate
anthropology	2.298883713933548
archaeology	2.5033116266249413
art history	4.543245143814506
astronomy	2.416853431258099
biochemistry	3.699178391197914
chemistry	4.389674031316208
classics	3.602482614248847
communications	2.3300638696325153
comparative literature	4.903272688119254
computer science	3.980607281366177
earth sciences	3.713975884577616
economics	3.18652348848822
education	2.9133601579632757
engineering	2.096711600933693
english literature	3.0710350612732022
evolutionary biology	2.1611631537428657
history	2.1407092920907496
linguistics	4.163927563242224
mathematics	3.3252018119191793
middle eastern studies	3.8561532299973003
molecular biology	4.96796411996785
music	2.7103846946686003
neuroscience	2.7449748611368765
philosophy	4.2449543671105845
physics	4.896733612085565
political science	2.6245384444568733
psychology	3.79292823240949
sociology	4.348920034123567
spanish literature	4.162382482583181
statistics	3.024523467281071
