from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	16	14
anthropology	archaeology	25	165
anthropology	art history	508	90
anthropology	astronomy	31	45
anthropology	biochemistry	36	20
anthropology	chemistry	41	112
anthropology	classics	17	22
anthropology	communications	8	29
anthropology	comparative literature	2	10
anthropology	computer science	9	5
anthropology	earth sciences	33	82
anthropology	economics	17	28
anthropology	education	15	36
anthropology	engineering	6	14
anthropology	english literature	12	39
anthropology	evolutionary biology	2	3
anthropology	history	4	0
anthropology	linguistics	3	5
anthropology	mathematics	16	46
anthropology	middle eastern studies	8	48
anthropology	molecular biology	3	50
anthropology	music	3	3
anthropology	neuroscience	2	7
anthropology	philosophy	49	83
anthropology	physics	6	1
anthropology	political science	10	15
anthropology	psychology	33	21
anthropology	sociology	5	32
anthropology	spanish literature	44	341
anthropology	statistics	1	3
archaeology	anthropology	67	9
archaeology	archaeology	43	11
archaeology	art history	40	1
archaeology	astronomy	13	11
archaeology	biochemistry	45	26
archaeology	chemistry	107	31
archaeology	classics	67	5
archaeology	communications	40	13
archaeology	comparative literature	4	6
archaeology	computer science	272	34
archaeology	earth sciences	110	16
archaeology	economics	31	2
archaeology	education	66	1
archaeology	engineering	43	2
archaeology	english literature	76	2
archaeology	evolutionary biology	67	5
archaeology	history	21	2
archaeology	linguistics	126	70
archaeology	mathematics	35	1
archaeology	middle eastern studies	75	21
archaeology	molecular biology	37	16
archaeology	music	1	0
archaeology	neuroscience	255	32
archaeology	philosophy	4	2
archaeology	physics	2	3
archaeology	political science	120	96
archaeology	psychology	0	0
archaeology	sociology	80	54
archaeology	spanish literature	387	249
archaeology	statistics	81	18
art history	anthropology	5	2
art history	archaeology	6	69
art history	art history	4	2
art history	astronomy	12	78
art history	biochemistry	22	24
art history	chemistry	0	0
art history	classics	36	20
art history	communications	88	512
art history	comparative literature	29	38
art history	computer science	37	2
art history	earth sciences	0	3
art history	economics	11	54
art history	education	16	18
art history	engineering	9	23
art history	english literature	103	7
art history	evolutionary biology	9	2
art history	history	42	12
art history	linguistics	31	45
art history	mathematics	123	75
art history	middle eastern studies	107	72
art history	molecular biology	5	12
art history	music	8	54
art history	neuroscience	69	38
art history	philosophy	0	0
art history	physics	101	528
art history	political science	16	4
art history	psychology	78	40
art history	sociology	29	74
art history	spanish literature	1	3
art history	statistics	19	10
astronomy	anthropology	16	11
astronomy	archaeology	42	15
astronomy	art history	1	0
astronomy	astronomy	61	3
astronomy	biochemistry	175	28
astronomy	chemistry	8	3
astronomy	classics	22	0
astronomy	communications	2	2
astronomy	comparative literature	41	19
astronomy	computer science	7	1
astronomy	earth sciences	13	15
astronomy	economics	145	33
astronomy	education	209	8
astronomy	engineering	0	1
astronomy	english literature	51	0
astronomy	evolutionary biology	25	7
astronomy	history	33	3
astronomy	linguistics	117	91
astronomy	mathematics	23	2
astronomy	middle eastern studies	136	60
astronomy	molecular biology	6	4
astronomy	music	13	1
astronomy	neuroscience	10	1
astronomy	philosophy	8	3
astronomy	physics	222	7
astronomy	political science	93	15
astronomy	psychology	35	7
astronomy	sociology	20	11
astronomy	spanish literature	36	8
astronomy	statistics	12	3
biochemistry	anthropology	23	29
biochemistry	archaeology	24	20
biochemistry	art history	28	10
biochemistry	astronomy	16	66
biochemistry	biochemistry	3	2
biochemistry	chemistry	7	5
biochemistry	classics	29	20
biochemistry	communications	5	14
biochemistry	comparative literature	2	0
biochemistry	computer science	73	131
biochemistry	earth sciences	1	1
biochemistry	economics	27	42
biochemistry	education	10	22
biochemistry	engineering	49	24
biochemistry	english literature	16	34
biochemistry	evolutionary biology	0	16
