field	covariate
anthropology	4.687085625288541
archaeology	4.308712059491572
art history	3.9288758458805484
astronomy	4.866238556129691
biochemistry	3.942598313756625
chemistry	3.4535139370318886
classics	3.225141129610786
communications	3.939549717873722
comparative literature	3.7596074135723234
computer science	3.2448047439642056
earth sciences	4.85989106379519
economics	3.7905830572513395
education	3.5460519951602265
engineering	3.1117474658784348
english literature	2.825740042157188
evolutionary biology	3.836745722386836
history	3.8008582994861673
linguistics	3.9224982542628464
mathematics	3.7468434624485267
middle eastern studies	3.4012100781922987
molecular biology	4.769877805670523
music	4.467433821791428
neuroscience	3.7084887854790143
philosophy	2.071003789177673
physics	4.709316213162115
political science	2.788443231988856
psychology	4.970197748697949
sociology	4.661246131821818
spanish literature	3.098791976489766
statistics	2.7847093589868326
