from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	3	4
anthropology	archaeology	134	897
anthropology	art history	46	147
anthropology	astronomy	8	7
anthropology	biochemistry	5	30
anthropology	chemistry	39	57
anthropology	classics	108	111
anthropology	communications	49	44
anthropology	comparative literature	0	0
anthropology	computer science	0	1
anthropology	earth sciences	1	0
anthropology	economics	14	27
anthropology	education	15	127
anthropology	engineering	142	251
anthropology	english literature	1	1
anthropology	evolutionary biology	5	17
anthropology	history	76	303
anthropology	linguistics	0	0
anthropology	mathematics	8	18
anthropology	middle eastern studies	7	27
anthropology	molecular biology	1	4
anthropology	music	0	13
anthropology	neuroscience	8	25
anthropology	philosophy	130	35
anthropology	physics	5	33
anthropology	political science	54	5
anthropology	psychology	3	4
anthropology	sociology	2	7
anthropology	spanish literature	50	41
anthropology	statistics	0	3
archaeology	anthropology	0	0
archaeology	archaeology	109	18
archaeology	art history	59	8
archaeology	astronomy	7	2
archaeology	biochemistry	2	1
archaeology	chemistry	151	97
archaeology	classics	115	13
archaeology	communications	131	9
archaeology	comparative literature	31	3
archaeology	computer science	255	163
archaeology	earth sciences	158	33
archaeology	economics	238	38
archaeology	education	52	26
archaeology	engineering	9	0
archaeology	english literature	9	4
archaeology	evolutionary biology	2	1
archaeology	history	5	1
archaeology	linguistics	90	18
archaeology	mathematics	85	6
archaeology	middle eastern studies	4	5
archaeology	molecular biology	29	9
archaeology	music	4	2
archaeology	neuroscience	45	6
archaeology	philosophy	46	10
archaeology	physics	8	15
archaeology	political science	4	2
archaeology	psychology	572	62
archaeology	sociology	94	0
archaeology	spanish literature	261	54
archaeology	statistics	86	52
art history	anthropology	65	46
art history	archaeology	4	30
art history	art history	5	9
art history	astronomy	14	13
art history	biochemistry	12	3
art history	chemistry	579	145
art history	classics	14	14
art history	communications	1	0
art history	comparative literature	80	20
art history	computer science	82	44
art history	earth sciences	170	12
art history	economics	5	2
art history	education	29	10
art history	engineering	24	6
art history	english literature	2	1
art history	evolutionary biology	43	9
art history	history	13	16
art history	linguistics	23	38
art history	mathematics	27	41
art history	middle eastern studies	19	10
art history	molecular biology	14	42
art history	music	35	34
art history	neuroscience	18	36
art history	philosophy	89	7
art history	physics	5	3
art history	political science	3	3
art history	psychology	6	25
art history	sociology	37	6
art history	spanish literature	27	12
art history	statistics	2	0
astronomy	anthropology	139	12
astronomy	archaeology	151	42
astronomy	art history	9	0
astronomy	astronomy	52	58
astronomy	biochemistry	32	1
astronomy	chemistry	71	10
astronomy	classics	7	0
astronomy	communications	237	19
astronomy	comparative literature	158	99
astronomy	computer science	93	15
astronomy	earth sciences	56	21
astronomy	economics	6	1
astronomy	education	36	4
astronomy	engineering	16	3
astronomy	english literature	1	0
astronomy	evolutionary biology	49	31
astronomy	history	20	3
astronomy	linguistics	135	131
astronomy	mathematics	14	3
astronomy	middle eastern studies	3	3
astronomy	molecular biology	19	1
astronomy	music	37	34
astronomy	neuroscience	57	77
astronomy	philosophy	91	17
astronomy	physics	65	80
astronomy	political science	13	0
astronomy	psychology	30	19
astronomy	sociology	68	20
astronomy	spanish literature	15	3
astronomy	statistics	46	9
biochemistry	anthropology	14	7
biochemistry	archaeology	7	9
biochemistry	art history	4	2
biochemistry	astronomy	1	3
biochemistry	biochemistry	7	2
biochemistry	chemistry	1	1
biochemistry	classics	121	22
biochemistry	communications	12	5
biochemistry	comparative literature	98	61
biochemistry	computer science	60	13
biochemistry	earth sciences	216	19
biochemistry	economics	20	7
biochemistry	education	325	166
biochemistry	engineering	11	15
biochemistry	english literature	4	15
biochemistry	evolutionary biology	79	13
biochemistry	history	10	6
biochemistry	linguistics	24	13
biochemistry	mathematics	38	12
biochemistry	middle eastern studies	245	288
biochemistry	molecular biology	17	5
biochemistry	music	53	104
biochemistry	neuroscience	10	6
biochemistry	philosophy	15	8
biochemistry	physics	1	15
biochemistry	political science	4	13
biochemistry	psychology	445	213
biochemistry	sociology	72	7
biochemistry	spanish literature	67	13
biochemistry	statistics	4	3
chemistry	anthropology	366	222
chemistry	archaeology	110	34
chemistry	art history	7	0
chemistry	astronomy	237	28
chemistry	biochemistry	3	8
chemistry	chemistry	35	41
chemistry	classics	29	10
chemistry	communications	72	32
chemistry	comparative literature	226	47
chemistry	computer science	40	3
chemistry	earth sciences	110	185
chemistry	economics	42	53
chemistry	education	50	7
chemistry	engineering	4	6
chemistry	english literature	2	1
chemistry	evolutionary biology	21	13
chemistry	history	78	8
chemistry	linguistics	62	30
chemistry	mathematics	24	8
chemistry	middle eastern studies	96	30
chemistry	molecular biology	221	20
chemistry	music	59	48
chemistry	neuroscience	9	0
chemistry	philosophy	74	16
chemistry	physics	18	6
chemistry	political science	21	5
chemistry	psychology	19	6
chemistry	sociology	10	7
chemistry	spanish literature	17	5
chemistry	statistics	1	1
classics	anthropology	35	10
classics	archaeology	28	4
classics	art history	0	1
classics	astronomy	1	3
classics	biochemistry	3	85
classics	chemistry	19	65
classics	classics	19	27
classics	communications	24	66
classics	comparative literature	5	0
classics	computer science	27	24
classics	earth sciences	0	6
classics	economics	6	26
classics	education	9	8
classics	engineering	9	3
classics	english literature	0	1
classics	evolutionary biology	5	38
classics	history	1	25
classics	linguistics	4	8
classics	mathematics	18	137
classics	middle eastern studies	37	21
classics	molecular biology	115	56
classics	music	60	168
classics	neuroscience	15	36
classics	philosophy	32	17
classics	physics	52	93
classics	political science	128	906
classics	psychology	1	11
classics	sociology	16	67
classics	spanish literature	8	13
classics	statistics	2	17
communications	anthropology	42	68
communications	archaeology	0	4
communications	art history	0	14
communications	astronomy	34	105
communications	biochemistry	21	68
communications	chemistry	9	384
communications	classics	14	4
communications	communications	7	130
communications	comparative literature	31	359
communications	computer science	12	41
communications	earth sciences	1	31
communications	economics	26	229
communications	education	4	29
communications	engineering	1	0
communications	english literature	7	14
