from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	26	20
anthropology	archaeology	3	15
anthropology	art history	10	13
anthropology	astronomy	4	52
anthropology	biochemistry	0	0
anthropology	chemistry	266	300
anthropology	classics	12	5
anthropology	communications	8	101
anthropology	comparative literature	5	16
anthropology	computer science	0	0
anthropology	earth sciences	5	26
anthropology	economics	18	62
anthropology	education	8	170
anthropology	engineering	22	146
anthropology	english literature	7	44
anthropology	evolutionary biology	38	46
anthropology	history	0	7
anthropology	linguistics	5	126
anthropology	mathematics	2	26
anthropology	middle eastern studies	6	40
anthropology	molecular biology	3	26
anthropology	music	5	112
anthropology	neuroscience	0	38
anthropology	philosophy	11	59
anthropology	physics	1	7
anthropology	political science	8	141
anthropology	psychology	20	107
anthropology	sociology	5	22
anthropology	spanish literature	5	38
anthropology	statistics	1	0
archaeology	anthropology	13	1
archaeology	archaeology	1	0
archaeology	art history	50	10
archaeology	astronomy	35	10
archaeology	biochemistry	4	12
archaeology	chemistry	1	0
archaeology	classics	441	28
archaeology	communications	43	31
archaeology	comparative literature	0	1
archaeology	computer science	323	27
archaeology	earth sciences	51	8
archaeology	economics	37	1
archaeology	education	0	0
archaeology	engineering	24	234
archaeology	english literature	231	29
archaeology	evolutionary biology	186	24
archaeology	history	13	11
archaeology	linguistics	14	16
archaeology	mathematics	139	17
archaeology	middle eastern studies	20	2
archaeology	molecular biology	128	222
archaeology	music	1	6
archaeology	neuroscience	79	30
archaeology	philosophy	2	4
archaeology	physics	5	29
archaeology	political science	61	8
archaeology	psychology	66	37
archaeology	sociology	55	23
archaeology	spanish literature	211	72
archaeology	statistics	14	8
art history	anthropology	37	17
art history	archaeology	22	83
art history	art history	33	16
art history	astronomy	35	60
art history	biochemistry	35	183
art history	chemistry	33	33
art history	classics	142	285
art history	communications	11	22
art history	comparative literature	9	22
art history	computer science	33	13
art history	earth sciences	18	96
art history	economics	48	203
art history	education	9	11
art history	engineering	71	223
art history	english literature	1	0
art history	evolutionary biology	3	17
art history	history	2	9
art history	linguistics	13	174
art history	mathematics	32	77
art history	middle eastern studies	253	44
art history	molecular biology	4	39
art history	music	0	9
art history	neuroscience	0	0
art history	philosophy	6	39
art history	physics	108	138
art history	political science	3	31
art history	psychology	8	167
art history	sociology	4	13
art history	spanish literature	0	11
art history	statistics	85	261
astronomy	anthropology	253	22
astronomy	archaeology	68	76
astronomy	art history	1	0
astronomy	astronomy	135	69
astronomy	biochemistry	7	12
astronomy	chemistry	123	23
astronomy	classics	169	14
astronomy	communications	305	87
astronomy	comparative literature	26	0
astronomy	computer science	2	0
astronomy	earth sciences	0	0
astronomy	economics	114	22
astronomy	education	23	4
astronomy	engineering	150	31
astronomy	english literature	2	0
astronomy	evolutionary biology	2	1
astronomy	history	62	15
astronomy	linguistics	45	7
astronomy	mathematics	397	31
