field	covariate
anthropology	4.160302246019887
archaeology	3.0172590513918474
art history	3.0640310273624913
astronomy	2.9686197343899456
biochemistry	3.672648005421735
chemistry	3.9624481461596797
classics	2.78662207815308
communications	2.2984986958272717
comparative literature	4.177507448000974
computer science	3.08814678669596
earth sciences	4.4318194626945235
economics	4.237989357282414
education	4.501612327510465
engineering	3.943868993069174
english literature	4.992807172912017
evolutionary biology	3.956422428049367
history	2.767148751631144
linguistics	4.600755534609823
mathematics	4.745455025829102
middle eastern studies	2.2856788141652373
molecular biology	2.3570468146627555
music	4.357522758428522
neuroscience	2.088740508604528
philosophy	2.8646363978949863
physics	4.548279301891146
political science	3.3670467504024084
psychology	2.0965874490875387
sociology	2.9129239558679476
spanish literature	4.10856648046463
statistics	4.8510363676745
