field	covariate
anthropology	3.514912365723296
archaeology	3.904791536053374
art history	2.609445568057905
astronomy	4.708099689611565
biochemistry	2.76010665749423
chemistry	4.199582625398971
classics	4.134819987093914
communications	2.421703173478258
comparative literature	3.8867261933204396
computer science	4.371002852647203
earth sciences	4.698255798245464
economics	2.325666446131347
education	4.097859967123581
engineering	3.673450683125344
english literature	3.559263472402589
evolutionary biology	3.9914896495148926
history	2.9908231276984707
linguistics	3.4729039058071427
mathematics	3.065612322566719
middle eastern studies	2.4452154776300103
molecular biology	3.502183265953404
music	4.5109694533642415
neuroscience	3.208973599750665
philosophy	2.0943745430919543
physics	3.8448867985554607
political science	4.8195569673165854
psychology	3.4638336874630595
sociology	4.6444366283417455
spanish literature	3.6272992332238356
statistics	2.1988062085723583
