from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	86	187
anthropology	archaeology	105	151
anthropology	art history	723	624
anthropology	astronomy	429	688
anthropology	biochemistry	465	438
anthropology	chemistry	871	1357
anthropology	classics	189	206
anthropology	communications	225	463
anthropology	comparative literature	348	301
anthropology	computer science	71	139
anthropology	earth sciences	113	257
anthropology	economics	619	614
anthropology	education	1155	1239
anthropology	engineering	1244	1488
anthropology	english literature	17	21
anthropology	evolutionary biology	1332	1496
anthropology	history	299	480
anthropology	linguistics	541	548
anthropology	mathematics	133	113
anthropology	middle eastern studies	232	222
anthropology	molecular biology	198	300
anthropology	music	163	173
anthropology	neuroscience	54	77
anthropology	philosophy	337	495
anthropology	physics	407	382
anthropology	political science	450	682
anthropology	psychology	335	522
anthropology	sociology	324	488
anthropology	spanish literature	2042	2462
anthropology	statistics	991	1682
archaeology	anthropology	956	256
archaeology	archaeology	46	9
archaeology	art history	101	12
archaeology	astronomy	315	71
archaeology	biochemistry	508	69
archaeology	chemistry	408	61
archaeology	classics	2265	339
archaeology	communications	3074	873
archaeology	comparative literature	2153	268
archaeology	computer science	377	113
archaeology	earth sciences	355	99
archaeology	economics	340	53
archaeology	education	1440	214
archaeology	engineering	378	72
archaeology	english literature	2971	514
archaeology	evolutionary biology	373	67
archaeology	history	33	11
archaeology	linguistics	1415	247
archaeology	mathematics	224	29
archaeology	middle eastern studies	1323	206
archaeology	molecular biology	72	10
archaeology	music	369	51
archaeology	neuroscience	56	16
archaeology	philosophy	441	74
archaeology	physics	58	15
archaeology	political science	486	111
archaeology	psychology	453	113
archaeology	sociology	850	188
archaeology	spanish literature	234	49
archaeology	statistics	381	99
art history	anthropology	302	483
art history	archaeology	503	768
art history	art history	215	184
art history	astronomy	53	87
art history	biochemistry	180	180
art history	chemistry	1220	1872
art history	classics	2344	2782
art history	communications	1288	2874
art history	comparative literature	397	388
art history	computer science	338	644
art history	earth sciences	82	186
art history	economics	396	459
art history	education	1147	1193
art history	engineering	1058	1460
art history	english literature	40	51
art history	evolutionary biology	85	80
art history	history	192	345
art history	linguistics	316	388
art history	mathematics	145	163
art history	middle eastern studies	19	22
art history	molecular biology	776	1114
art history	music	262	334
art history	neuroscience	172	266
art history	philosophy	462	740
art history	physics	98	96
art history	political science	166	228
art history	psychology	396	600
art history	sociology	326	513
art history	spanish literature	654	766
art history	statistics	106	162
astronomy	anthropology	170	68
astronomy	archaeology	76	37
astronomy	art history	449	88
astronomy	astronomy	954	334
astronomy	biochemistry	410	96
astronomy	chemistry	48	17
astronomy	classics	1430	370
astronomy	communications	1305	581
astronomy	comparative literature	772	149
astronomy	computer science	975	413
astronomy	earth sciences	174	73
astronomy	economics	411	79
astronomy	education	818	224
astronomy	engineering	268	65
astronomy	english literature	1044	258
astronomy	evolutionary biology	686	153
astronomy	history	349	130
astronomy	linguistics	13	4
astronomy	mathematics	296	67
astronomy	middle eastern studies	459	108
astronomy	molecular biology	135	37
astronomy	music	1812	401
astronomy	neuroscience	1220	420
astronomy	philosophy	77	19
astronomy	physics	41	6
astronomy	political science	9	4
astronomy	psychology	2205	816
astronomy	sociology	71	18
astronomy	spanish literature	173	57
astronomy	statistics	380	142
biochemistry	anthropology	94	107
biochemistry	archaeology	121	155
biochemistry	art history	220	148
biochemistry	astronomy	219	266
biochemistry	biochemistry	361	257
biochemistry	chemistry	472	538
biochemistry	classics	384	344
biochemistry	communications	128	214
biochemistry	comparative literature	560	368
biochemistry	computer science	62	116
biochemistry	earth sciences	647	1087
biochemistry	economics	15	17
biochemistry	education	695	602
biochemistry	engineering	197	192
biochemistry	english literature	40	19
biochemistry	evolutionary biology	288	270
biochemistry	history	166	223
biochemistry	linguistics	177	154
biochemistry	mathematics	164	142
biochemistry	middle eastern studies	566	457
biochemistry	molecular biology	493	516
biochemistry	music	100	99
biochemistry	neuroscience	570	721
biochemistry	philosophy	652	792
biochemistry	physics	154	117
biochemistry	political science	57	81
biochemistry	psychology	22	31
biochemistry	sociology	20	24
biochemistry	spanish literature	110	99
biochemistry	statistics	442	608
chemistry	anthropology	648	437
chemistry	archaeology	644	341
chemistry	art history	217	90
chemistry	astronomy	345	192
chemistry	biochemistry	96	33
chemistry	chemistry	74	42
chemistry	classics	2386	1080
chemistry	communications	186	145
chemistry	comparative literature	488	160
chemistry	computer science	64	51
chemistry	earth sciences	396	297
chemistry	economics	196	71
chemistry	education	851	371
chemistry	engineering	968	473
chemistry	english literature	140	52
chemistry	evolutionary biology	395	179
chemistry	history	435	290
chemistry	linguistics	287	129
chemistry	mathematics	1222	512
chemistry	middle eastern studies	186	81
chemistry	molecular biology	181	98
chemistry	music	936	367
chemistry	neuroscience	113	77
chemistry	philosophy	480	252
chemistry	physics	715	263
chemistry	political science	169	100
chemistry	psychology	527	306
chemistry	sociology	296	157
chemistry	spanish literature	238	117
chemistry	statistics	533	337
classics	anthropology	67	185
classics	archaeology	113	175
classics	art history	46	65
classics	astronomy	109	253
classics	biochemistry	124	142
classics	chemistry	1636	2877
classics	classics	491	720
classics	communications	100	264
classics	comparative literature	24	41
classics	computer science	2	2
classics	earth sciences	19	46
classics	economics	1104	1552
classics	education	127	159
classics	engineering	106	171
classics	english literature	194	307
classics	evolutionary biology	36	62
classics	history	289	587
classics	linguistics	5	2
classics	mathematics	184	272
classics	middle eastern studies	286	389
