from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	6	35
anthropology	archaeology	30	0
anthropology	art history	0	1
anthropology	astronomy	0	5
anthropology	biochemistry	16	27
anthropology	chemistry	23	34
anthropology	classics	27	114
anthropology	communications	0	1
anthropology	comparative literature	1	3
anthropology	computer science	13	118
anthropology	earth sciences	2	141
anthropology	economics	5	36
anthropology	education	12	5
anthropology	engineering	2	7
anthropology	english literature	0	3
anthropology	evolutionary biology	8	33
anthropology	history	9	193
anthropology	linguistics	16	81
anthropology	mathematics	7	12
anthropology	middle eastern studies	10	3
anthropology	molecular biology	9	81
anthropology	music	155	133
anthropology	neuroscience	106	269
anthropology	philosophy	8	3
anthropology	physics	25	11
anthropology	political science	1	0
anthropology	psychology	10	12
anthropology	sociology	3	4
anthropology	spanish literature	62	166
anthropology	statistics	19	38
archaeology	anthropology	11	30
archaeology	archaeology	36	50
archaeology	art history	4	28
archaeology	astronomy	42	11
archaeology	biochemistry	69	31
archaeology	chemistry	46	62
archaeology	classics	147	93
archaeology	communications	20	5
archaeology	comparative literature	43	12
archaeology	computer science	6	12
archaeology	earth sciences	22	75
archaeology	economics	66	212
archaeology	education	20	8
archaeology	engineering	1	0
archaeology	english literature	20	7
archaeology	evolutionary biology	99	285
archaeology	history	47	29
archaeology	linguistics	17	17
archaeology	mathematics	5	2
archaeology	middle eastern studies	29	7
archaeology	molecular biology	76	182
archaeology	music	36	70
archaeology	neuroscience	31	230
archaeology	philosophy	2	2
archaeology	physics	37	8
archaeology	political science	3	1
archaeology	psychology	1	0
archaeology	sociology	17	33
archaeology	spanish literature	248	239
archaeology	statistics	21	98
art history	anthropology	373	90
art history	archaeology	161	11
art history	art history	63	341
art history	astronomy	46	17
art history	biochemistry	73	6
art history	chemistry	4	19
art history	classics	101	79
art history	communications	58	14
art history	comparative literature	50	17
art history	computer science	408	265
art history	earth sciences	79	40
art history	economics	117	40
art history	education	25	50
art history	engineering	81	19
art history	english literature	172	40
art history	evolutionary biology	10	11
art history	history	74	4
art history	linguistics	214	150
art history	mathematics	60	27
art history	middle eastern studies	88	7
art history	molecular biology	3	1
art history	music	9	10
art history	neuroscience	59	6
art history	philosophy	238	35
art history	physics	132	36
art history	political science	70	41
art history	psychology	348	17
art history	sociology	87	4
art history	spanish literature	633	25
art history	statistics	13	113
astronomy	anthropology	0	0
astronomy	archaeology	0	0
astronomy	art history	91	99
astronomy	astronomy	32	12
astronomy	biochemistry	4	16
astronomy	chemistry	13	31
astronomy	classics	67	88
