field	covariate
anthropology	3.2600742702435435
archaeology	3.690929903363177
art history	3.774729107172438
astronomy	4.941730955114043
biochemistry	3.874143756583398
chemistry	3.197281104338818
classics	2.581461761394573
communications	3.9888186097735265
comparative literature	2.2482729403368706
computer science	2.221373225087412
earth sciences	2.1874290586970884
economics	4.403763898874953
education	2.8270728997195107
engineering	2.3900282027791317
english literature	2.547277864961596
evolutionary biology	2.222336029791437
history	2.0495119737371015
linguistics	2.391053166505474
mathematics	4.850707121920458
middle eastern studies	3.5035415299074124
molecular biology	4.161457665555009
music	3.2260943174327057
neuroscience	3.618356345933357
philosophy	3.435541940423219
physics	4.194751351363692
political science	2.150325432918162
psychology	3.9474822788988924
sociology	2.4684277209210213
spanish literature	3.812808685485009
statistics	3.9748323568963126
