field	covariate
anthropology	4.1314243832594055
archaeology	3.454352427979926
art history	4.577787285804811
astronomy	2.3373442393793247
biochemistry	3.3051381936338617
chemistry	4.8414068270026664
classics	3.547074900536626
communications	3.8260920918053474
comparative literature	2.186580109398103
computer science	3.425159095911099
earth sciences	4.996166541658062
economics	3.7904979924559834
education	4.537110791351688
engineering	2.8456954420303355
english literature	3.226471387165442
evolutionary biology	3.171940686298946
history	2.902615338809353
linguistics	2.653158061649313
mathematics	4.036085667455581
middle eastern studies	4.237518813335717
molecular biology	4.2508544026167066
music	3.4482016160369233
neuroscience	3.788481236740039
philosophy	3.820909164059863
physics	3.218555696465309
political science	2.699262147906729
psychology	3.248347227048062
sociology	2.1590051364978047
spanish literature	2.6722341618921286
statistics	2.57902813730246
