field	covariate
anthropology	3.794292895585188
archaeology	4.127413866516774
art history	4.928854647051763
astronomy	4.807013884525688
biochemistry	3.8099309193340356
chemistry	2.0124197796351178
classics	4.622987690469026
communications	2.6132166416305944
comparative literature	3.141657857876586
computer science	3.1143618510318816
earth sciences	2.4645177420324087
economics	4.481133864802008
education	2.2547553193095196
engineering	4.791506322352705
english literature	3.9072261466307987
evolutionary biology	4.513943673778408
history	2.4440146391143918
linguistics	4.101119915019102
mathematics	2.175221109687839
middle eastern studies	4.2694673183024605
molecular biology	4.774182658482209
music	4.362444418872867
neuroscience	2.887740429379899
philosophy	2.5876355481809674
physics	3.8369413858205172
political science	3.713470525098314
psychology	3.8493171209865396
sociology	4.1466118310161
spanish literature	4.757372118882484
statistics	3.170251568325245
