from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	270	317
anthropology	archaeology	125	306
anthropology	art history	135	81
anthropology	astronomy	28	36
anthropology	biochemistry	67	37
anthropology	chemistry	251	129
anthropology	classics	129	31
anthropology	communications	139	451
anthropology	comparative literature	5	24
anthropology	computer science	41	73
anthropology	earth sciences	176	170
anthropology	economics	127	154
anthropology	education	112	59
anthropology	engineering	242	43
anthropology	english literature	22	137
anthropology	evolutionary biology	109	163
anthropology	history	5	15
anthropology	linguistics	131	51
anthropology	mathematics	18	22
anthropology	middle eastern studies	45	46
anthropology	molecular biology	23	36
anthropology	music	51	14
anthropology	neuroscience	19	27
anthropology	philosophy	38	138
anthropology	physics	67	16
anthropology	political science	59	93
anthropology	psychology	5	53
anthropology	sociology	97	33
anthropology	spanish literature	119	35
anthropology	statistics	60	25
archaeology	anthropology	31	3
archaeology	archaeology	433	38
archaeology	art history	32	2
archaeology	astronomy	257	30
archaeology	biochemistry	41	8
archaeology	chemistry	146	13
archaeology	classics	35	4
archaeology	communications	71	3
archaeology	comparative literature	184	1
archaeology	computer science	94	6
archaeology	earth sciences	72	1
archaeology	economics	40	0
archaeology	education	398	107
archaeology	engineering	76	2
archaeology	english literature	14	1
archaeology	evolutionary biology	20	7
archaeology	history	39	2
archaeology	linguistics	187	22
archaeology	mathematics	64	2
archaeology	middle eastern studies	83	13
archaeology	molecular biology	233	12
archaeology	music	29	0
archaeology	neuroscience	40	17
archaeology	philosophy	82	2
archaeology	physics	6	3
archaeology	political science	51	4
archaeology	psychology	59	3
archaeology	sociology	106	3
archaeology	spanish literature	236	46
archaeology	statistics	186	22
art history	anthropology	223	711
art history	archaeology	12	9
art history	art history	5	28
art history	astronomy	9	28
art history	biochemistry	48	11
art history	chemistry	8	32
art history	classics	6	5
art history	communications	0	3
art history	comparative literature	28	33
art history	computer science	1	9
art history	earth sciences	2	3
art history	economics	0	2
art history	education	2	13
art history	engineering	4	4
art history	english literature	44	13
art history	evolutionary biology	2	2
art history	history	13	22
art history	linguistics	6	0
art history	mathematics	6	9
art history	middle eastern studies	23	25
art history	molecular biology	9	21
art history	music	9	8
art history	neuroscience	49	67
art history	philosophy	0	1
art history	physics	11	31
art history	political science	0	9
art history	psychology	0	14
art history	sociology	14	16
art history	spanish literature	12	14
art history	statistics	0	0
astronomy	anthropology	58	80
astronomy	archaeology	133	99
astronomy	art history	11	5
astronomy	astronomy	0	1
astronomy	biochemistry	18	12
astronomy	chemistry	2	1
astronomy	classics	2	1
astronomy	communications	10	8
astronomy	comparative literature	41	4
astronomy	computer science	11	1
astronomy	earth sciences	0	0
astronomy	economics	2	0
astronomy	education	0	0
astronomy	engineering	14	2
astronomy	english literature	2	1
astronomy	evolutionary biology	30	16
astronomy	history	45	11
astronomy	linguistics	13	7
astronomy	mathematics	1	1
astronomy	middle eastern studies	6	6
astronomy	molecular biology	1	1
astronomy	music	1	1
astronomy	neuroscience	32	8
astronomy	philosophy	11	4
astronomy	physics	7	37
astronomy	political science	1	0
astronomy	psychology	87	51
astronomy	sociology	2	0
astronomy	spanish literature	2	1
astronomy	statistics	30	4
biochemistry	anthropology	95	135
biochemistry	archaeology	60	34
biochemistry	art history	280	23
biochemistry	astronomy	17	23
biochemistry	biochemistry	124	89
biochemistry	chemistry	168	48
biochemistry	classics	85	154
biochemistry	communications	14	0
biochemistry	comparative literature	37	6
biochemistry	computer science	264	39
biochemistry	earth sciences	99	1
biochemistry	economics	33	15
biochemistry	education	3	20
biochemistry	engineering	273	115
biochemistry	english literature	31	8
biochemistry	evolutionary biology	134	244
biochemistry	history	219	255
biochemistry	linguistics	77	55
biochemistry	mathematics	14	4
biochemistry	middle eastern studies	96	75
biochemistry	molecular biology	10	10
biochemistry	music	227	25
biochemistry	neuroscience	23	4
biochemistry	philosophy	40	41
biochemistry	physics	31	16
biochemistry	political science	173	31
biochemistry	psychology	75	72
biochemistry	sociology	201	17
biochemistry	spanish literature	156	42
biochemistry	statistics	286	20
chemistry	anthropology	37	79
chemistry	archaeology	1	5
chemistry	art history	13	10
chemistry	astronomy	1	0
chemistry	biochemistry	84	26
chemistry	chemistry	16	15
chemistry	classics	0	0
chemistry	communications	15	6
chemistry	comparative literature	12	12
chemistry	computer science	26	15
chemistry	earth sciences	1	0
chemistry	economics	40	19
chemistry	education	33	22
chemistry	engineering	93	9
chemistry	english literature	24	15
chemistry	evolutionary biology	372	123
chemistry	history	4	1
chemistry	linguistics	39	17
chemistry	mathematics	35	42
chemistry	middle eastern studies	17	50
chemistry	molecular biology	0	1
chemistry	music	6	1
chemistry	neuroscience	108	109
chemistry	philosophy	16	8
chemistry	physics	31	10
chemistry	political science	1	2
chemistry	psychology	196	77
chemistry	sociology	3	10
chemistry	spanish literature	2	3
chemistry	statistics	1	2
classics	anthropology	37	13
classics	archaeology	99	158
classics	art history	32	95
classics	astronomy	40	17
classics	biochemistry	92	488
classics	chemistry	28	66
classics	classics	1	3
classics	communications	0	1
classics	comparative literature	2	9
classics	computer science	40	33
classics	earth sciences	3	6
classics	economics	24	19
classics	education	14	57
classics	engineering	2	10
classics	english literature	12	7
classics	evolutionary biology	2	9
classics	history	0	11
classics	linguistics	7	3
classics	mathematics	13	70
classics	middle eastern studies	9	8
classics	molecular biology	21	22
classics	music	8	4
classics	neuroscience	62	280
classics	philosophy	9	1
classics	physics	3	11
classics	political science	0	0
classics	psychology	56	170
classics	sociology	2	52
classics	spanish literature	2	5
classics	statistics	2	2
communications	anthropology	150	221
communications	archaeology	32	234
communications	art history	4	15
communications	astronomy	9	13
communications	biochemistry	19	100
communications	chemistry	0	2
communications	classics	27	14
communications	communications	5	15
communications	comparative literature	2	3
communications	computer science	0	7
communications	earth sciences	1	2
communications	economics	18	18
communications	education	0	0
communications	engineering	45	76
communications	english literature	0	0
communications	evolutionary biology	2	7
communications	history	5	7
communications	linguistics	6	8
communications	mathematics	2	13
communications	middle eastern studies	1	53
communications	molecular biology	1	5
communications	music	6	4
communications	neuroscience	20	151
