field	covariate
anthropology	4.637723523022558
archaeology	2.3107053322529563
art history	2.1293825567865206
astronomy	4.27569792019337
biochemistry	2.4230240058982178
chemistry	4.5550493883923036
classics	2.6044243750064275
communications	2.4679062510070815
comparative literature	4.919423638280827
computer science	2.538307490011988
earth sciences	4.251923213264309
economics	3.2667552817629115
education	4.4763760336917535
engineering	2.608830199024634
english literature	4.988825562831579
evolutionary biology	4.249457747705065
history	2.8662903813873752
linguistics	2.7098829861684837
mathematics	2.1731363840296085
middle eastern studies	4.862791628003091
molecular biology	2.9335910626691715
music	3.4856102687727155
neuroscience	3.2624381217919547
philosophy	2.6175397579752424
physics	2.5035261961167237
political science	2.3397912999245274
psychology	3.6570857937846677
sociology	3.9854820569893668
spanish literature	4.47805939052453
statistics	3.542692909221921
