field	covariate
anthropology	4.4246759787569125
archaeology	3.082473690601163
art history	2.7360978436161667
astronomy	4.645569298789873
biochemistry	2.468642685391228
chemistry	4.670896547894583
classics	3.514406331961065
communications	3.0032997485188693
comparative literature	4.332349905369059
computer science	3.9616962798785966
earth sciences	3.2174573722475244
economics	2.5730811098543924
education	2.7888837952435535
engineering	3.2421828841172653
english literature	2.604471619417403
evolutionary biology	4.761915380413068
history	2.6472923048944366
linguistics	2.1833484534294576
mathematics	3.2976688155278633
middle eastern studies	3.4551186367675957
molecular biology	2.4699529661980004
music	3.2659167234022095
neuroscience	4.332580160495202
philosophy	4.479405742438161
physics	4.128881735244465
political science	2.973266195632174
psychology	3.8762354153837677
sociology	2.5197768093056823
spanish literature	3.01298657674235
statistics	2.5797388738183615
