field	covariate
anthropology	4.00193325176046
archaeology	3.3071364163648864
art history	3.974897289606891
astronomy	3.7260276929792973
biochemistry	3.4257824344813583
chemistry	2.709326026742623
classics	3.041761426527051
communications	2.657792277412623
comparative literature	3.9583696101483747
computer science	3.8405289696165124
earth sciences	4.91118701099398
economics	2.617786168310349
education	2.198588566178792
engineering	2.5288130420215307
english literature	2.0724564590993433
evolutionary biology	3.67826439106725
history	4.583615216378264
linguistics	3.734331803093588
mathematics	2.765488298234414
middle eastern studies	2.2088215200845474
molecular biology	2.584489598358631
music	3.34512995881849
neuroscience	4.903179908116512
philosophy	4.045456681866598
physics	4.091411299354727
political science	3.489958622618106
psychology	4.327807833311376
sociology	2.274743775056723
spanish literature	3.646860656152728
statistics	4.652407032001591
