field	covariate
anthropology	2.4021513565768595
archaeology	4.121807036891365
art history	4.099787280102008
astronomy	3.5403330689067922
biochemistry	4.077768267461659
chemistry	3.903356700928107
classics	4.70755027080504
communications	4.142064476272321
comparative literature	2.59528504499739
computer science	2.945596284780778
earth sciences	2.5027111747174136
economics	2.025938414970927
education	3.26389875472253
engineering	2.529708551785996
english literature	2.496352552058622
evolutionary biology	2.854491354947429
history	4.300330158642421
linguistics	2.9731348109884217
mathematics	4.964498006905256
middle eastern studies	3.529900004878239
molecular biology	2.1737465943813277
music	2.5837691778521847
neuroscience	4.047838919977167
philosophy	3.85494138507295
physics	2.7356354594342576
political science	2.512236215811112
psychology	3.0256643936764154
sociology	2.8413998131841582
spanish literature	2.5322790927784418
statistics	4.8513542973953045
