field	covariate
anthropology	4.154158811346025
archaeology	3.684112587344911
art history	3.2404472465979293
astronomy	4.163774579868692
biochemistry	2.692623883431108
chemistry	3.061005111291345
classics	4.337237084658997
communications	4.410845392232201
comparative literature	3.789615580321847
computer science	2.538772797601251
earth sciences	2.3432978471367147
economics	3.3457616592349453
education	3.476118335453328
engineering	4.710622673541257
english literature	3.793917358695101
evolutionary biology	2.3112814688659125
history	4.349822034739856
linguistics	4.8913892277820405
mathematics	4.120709805313615
middle eastern studies	4.681099820888383
molecular biology	4.741554611362983
music	2.9287144788840447
neuroscience	3.413206201157931
philosophy	4.792705411951371
physics	2.8963882151278906
political science	4.705845516969873
psychology	2.9965773964262614
sociology	3.109868830175863
spanish literature	4.5576688825034335
statistics	2.4930892870389103
