field	covariate
anthropology	4.333819807074936
archaeology	3.377575351995225
art history	2.271876895412807
astronomy	3.09537611064726
biochemistry	4.693120530049807
chemistry	4.536133052942512
classics	4.245773499721539
communications	2.060821049115195
comparative literature	3.0967537884225194
computer science	3.8070432126363865
earth sciences	2.8917068997640896
economics	2.1029220630178007
education	2.385712555526121
engineering	3.314676864785861
english literature	2.040840824051272
evolutionary biology	3.1645828609486766
history	4.784449794344914
linguistics	2.6219187809900975
mathematics	2.346934807034222
middle eastern studies	4.421114930871736
molecular biology	3.0389731357740715
music	3.2178135978529987
neuroscience	4.09927512335943
philosophy	2.643715786560457
physics	2.8772615144752063
political science	3.9587974877588463
psychology	4.859601713516355
sociology	4.2065697301351985
spanish literature	3.956677322211116
statistics	2.75359437049151
