field	covariate
anthropology	3.530916855498254
archaeology	3.837059967497209
art history	2.6009007450759816
astronomy	3.4115864966645084
biochemistry	2.026495651422648
chemistry	2.6822798799133176
classics	2.483226198877853
communications	3.350204097445353
comparative literature	2.1757260391705753
computer science	2.456462281775417
earth sciences	2.2489267920047027
economics	3.984434050335438
education	4.708511889536336
engineering	2.9738589773848245
english literature	3.506098507560598
evolutionary biology	3.1615510359917303
history	4.790841923597656
linguistics	3.5426899413226014
mathematics	4.154814429516223
middle eastern studies	3.539902451260946
molecular biology	3.7756563304936335
music	2.4460904760328415
neuroscience	4.806575149578572
philosophy	3.226768373943762
physics	2.8803274908011653
political science	3.43137523840599
psychology	3.3637195375490725
sociology	2.99867770930154
spanish literature	2.605645331622332
statistics	4.583781678696137
