field	covariate
anthropology	4.030471158384765
archaeology	3.0069001972018676
art history	2.2016033816411973
astronomy	3.9644906350003457
biochemistry	3.1051795299814016
chemistry	2.9357432547931084
classics	4.359947146814544
communications	2.0667019296396325
comparative literature	4.147561998893858
computer science	2.9935061643166367
earth sciences	4.89777978372113
economics	3.157318307982986
education	4.208775401421553
engineering	2.7105696598826974
english literature	3.359155607588982
evolutionary biology	4.866840713762334
history	3.12562017613386
linguistics	3.1174231064377222
mathematics	2.6368960603583904
middle eastern studies	2.855257093137964
molecular biology	3.3898474478457183
music	3.9490300089566213
neuroscience	4.434638161637492
philosophy	2.1876542546655973
physics	4.9090112237746375
political science	2.6029206117735204
psychology	2.6061361342943123
sociology	2.2725504405417425
spanish literature	3.449785228057873
statistics	3.900826514602746
