from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	11	19
anthropology	archaeology	42	140
anthropology	art history	13	10
anthropology	astronomy	15	95
anthropology	biochemistry	6	2
anthropology	chemistry	34	30
anthropology	classics	9	49
anthropology	communications	22	12
anthropology	comparative literature	5	26
anthropology	computer science	23	18
anthropology	earth sciences	23	6
anthropology	economics	1	3
anthropology	education	110	108
anthropology	engineering	40	31
anthropology	english literature	19	44
anthropology	evolutionary biology	21	15
anthropology	history	5	30
anthropology	linguistics	1	2
anthropology	mathematics	7	86
anthropology	middle eastern studies	5	6
anthropology	molecular biology	39	25
anthropology	music	59	37
anthropology	neuroscience	20	14
anthropology	philosophy	90	68
anthropology	physics	22	37
anthropology	political science	3	16
anthropology	psychology	9	14
anthropology	sociology	6	65
anthropology	spanish literature	5	10
anthropology	statistics	0	3
archaeology	anthropology	167	28
archaeology	archaeology	16	5
archaeology	art history	482	48
archaeology	astronomy	19	18
archaeology	biochemistry	91	22
archaeology	chemistry	95	2
archaeology	classics	279	157
archaeology	communications	69	18
archaeology	comparative literature	0	0
archaeology	computer science	235	20
archaeology	earth sciences	82	3
archaeology	economics	7	1
archaeology	education	84	14
archaeology	engineering	51	12
archaeology	english literature	4	0
archaeology	evolutionary biology	221	32
archaeology	history	18	3
archaeology	linguistics	10	0
archaeology	mathematics	11	7
archaeology	middle eastern studies	28	13
archaeology	molecular biology	94	83
archaeology	music	4	1
archaeology	neuroscience	103	37
archaeology	philosophy	32	12
archaeology	physics	1677	98
archaeology	political science	123	24
archaeology	psychology	30	3
archaeology	sociology	58	5
archaeology	spanish literature	6	8
archaeology	statistics	48	23
art history	anthropology	14	11
art history	archaeology	21	7
art history	art history	147	181
art history	astronomy	6	25
art history	biochemistry	54	47
art history	chemistry	46	116
art history	classics	2	2
art history	communications	40	219
art history	comparative literature	48	19
art history	computer science	44	25
art history	earth sciences	111	165
art history	economics	16	13
art history	education	48	28
art history	engineering	126	32
art history	english literature	0	0
art history	evolutionary biology	19	17
art history	history	61	50
art history	linguistics	10	21
art history	mathematics	6	14
art history	middle eastern studies	121	149
art history	molecular biology	2	7
art history	music	11	3
art history	neuroscience	70	75
art history	philosophy	2	1
art history	physics	11	8
art history	political science	45	125
art history	psychology	55	32
art history	sociology	17	24
art history	spanish literature	3	42
art history	statistics	6	9
astronomy	anthropology	0	3
astronomy	archaeology	153	99
astronomy	art history	86	74
astronomy	astronomy	25	8
astronomy	biochemistry	27	9
astronomy	chemistry	40	20
astronomy	classics	6	10
astronomy	communications	5	2
astronomy	comparative literature	14	2
astronomy	computer science	9	4
astronomy	earth sciences	3	0
astronomy	economics	2	6
astronomy	education	7	0
astronomy	engineering	75	20
astronomy	english literature	14	1
astronomy	evolutionary biology	71	8
astronomy	history	5	4
astronomy	linguistics	198	38
astronomy	mathematics	0	4
astronomy	middle eastern studies	6	9
astronomy	molecular biology	139	40
astronomy	music	3	1
astronomy	neuroscience	12	0
astronomy	philosophy	1	0
astronomy	physics	40	4
astronomy	political science	23	31
astronomy	psychology	5	2
astronomy	sociology	29	9
astronomy	spanish literature	27	30
astronomy	statistics	133	27
biochemistry	anthropology	30	42
biochemistry	archaeology	67	64
biochemistry	art history	2	1
biochemistry	astronomy	60	51
biochemistry	biochemistry	2	4
biochemistry	chemistry	34	146
biochemistry	classics	13	9
biochemistry	communications	19	35
biochemistry	comparative literature	1	1
