field	covariate
anthropology	4.5034855512645615
archaeology	2.410867693337059
art history	2.848522548914322
astronomy	2.2924993511644387
biochemistry	4.094342522260036
chemistry	4.8686885609949355
classics	2.402590296330096
communications	2.9198873755367303
comparative literature	3.892262434006014
computer science	4.674614034221495
earth sciences	2.4780468992287012
economics	2.6781191271688396
education	3.1483050529773235
engineering	2.846005169643907
english literature	4.6918434977299395
evolutionary biology	3.9936050556936458
history	4.483494857737654
linguistics	2.3219955430445447
mathematics	4.9196885875241225
middle eastern studies	2.2559660157831587
molecular biology	4.451073132332574
music	3.1206995967677766
neuroscience	2.147115983174702
philosophy	4.7350356384693555
physics	4.514968325518881
political science	2.329048447532898
psychology	2.7505943952679015
sociology	2.6655895289304876
spanish literature	2.1472753201455586
statistics	3.705600064148972
