field	covariate
anthropology	3.8135171290701297
archaeology	3.1169687310835696
art history	2.6715295761662214
astronomy	3.5945798217417404
biochemistry	2.946700282285085
chemistry	4.844954363378353
classics	2.0857540689286296
communications	4.626062244383394
comparative literature	2.325777394932178
computer science	4.129893277652714
earth sciences	4.784856133074146
economics	2.0644006460978153
education	3.0390302456366323
engineering	3.7789214305312777
english literature	4.636506606832539
evolutionary biology	3.311882911297257
history	4.872014846223178
linguistics	4.409563302462367
mathematics	4.381252766333952
middle eastern studies	3.0930715733935052
molecular biology	2.610068503120736
music	4.321526743519574
neuroscience	2.4709230845159107
philosophy	4.214173865787724
physics	3.8767331552503763
political science	2.7240833383287963
psychology	2.7918653660012045
sociology	2.666618005266396
spanish literature	2.710885818196896
statistics	3.6415731522460155
