field	covariate
anthropology	2.960595787260653
archaeology	4.762115293995564
art history	2.9660507017258033
astronomy	3.7935271537631787
biochemistry	4.637530645080396
chemistry	3.0348143805219703
classics	3.5630265158540473
communications	2.425418701861141
comparative literature	4.59311403293701
computer science	4.7024703383286415
earth sciences	4.7286186972101785
economics	2.2667671719348608
education	3.6901946839127424
engineering	4.979313806034298
english literature	2.1847653766250437
evolutionary biology	4.232615695842016
history	3.4105775508713583
linguistics	3.688148822795363
mathematics	4.578384565960368
middle eastern studies	2.1665930570318297
molecular biology	4.786367078575659
music	3.9213089861295485
neuroscience	3.4924811001762146
philosophy	3.880281101770774
physics	2.001504145823475
political science	4.200977416411597
psychology	4.023067562374603
sociology	4.543105046350801
spanish literature	2.6187276642533233
statistics	4.998984603028901
