from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	8	6
anthropology	archaeology	0	9
anthropology	art history	2	29
anthropology	astronomy	2	10
anthropology	biochemistry	1	3
anthropology	chemistry	2	8
anthropology	classics	5	2
anthropology	communications	1	1
anthropology	comparative literature	4	28
anthropology	computer science	5	40
anthropology	earth sciences	69	48
anthropology	economics	12	89
anthropology	education	0	11
anthropology	engineering	52	113
anthropology	english literature	25	32
anthropology	evolutionary biology	57	203
anthropology	history	2	10
anthropology	linguistics	0	1
anthropology	mathematics	39	220
anthropology	middle eastern studies	3	25
anthropology	molecular biology	6	9
anthropology	music	0	0
anthropology	neuroscience	6	4
anthropology	philosophy	128	259
anthropology	physics	0	3
anthropology	political science	3	17
anthropology	psychology	40	71
anthropology	sociology	50	32
anthropology	spanish literature	1	5
anthropology	statistics	2	14
archaeology	anthropology	1	0
archaeology	archaeology	31	0
archaeology	art history	11	8
archaeology	astronomy	0	0
archaeology	biochemistry	3	0
archaeology	chemistry	1	3
archaeology	classics	23	3
archaeology	communications	1	0
archaeology	comparative literature	11	6
archaeology	computer science	348	92
archaeology	earth sciences	41	10
archaeology	economics	178	2
archaeology	education	30	5
archaeology	engineering	75	21
archaeology	english literature	77	20
archaeology	evolutionary biology	10	2
archaeology	history	1	0
archaeology	linguistics	43	10
archaeology	mathematics	1	0
archaeology	middle eastern studies	95	9
archaeology	molecular biology	75	20
archaeology	music	29	4
archaeology	neuroscience	4	0
archaeology	philosophy	152	4
archaeology	physics	6	4
archaeology	political science	16	7
archaeology	psychology	84	12
archaeology	sociology	31	11
archaeology	spanish literature	15	6
archaeology	statistics	0	1
art history	anthropology	5	8
art history	archaeology	1	3
art history	art history	22	4
art history	astronomy	8	9
art history	biochemistry	5	1
art history	chemistry	3	7
art history	classics	10	4
art history	communications	1	5
art history	comparative literature	8	4
art history	computer science	16	48
art history	earth sciences	114	69
art history	economics	93	65
art history	education	3	2
art history	engineering	4	28
art history	english literature	20	14
art history	evolutionary biology	211	99
art history	history	3	0
art history	linguistics	1	3
art history	mathematics	42	3
art history	middle eastern studies	134	22
art history	molecular biology	28	34
art history	music	14	39
art history	neuroscience	0	0
art history	philosophy	223	14
art history	physics	15	18
art history	political science	8	5
art history	psychology	10	25
art history	sociology	24	30
art history	spanish literature	3	8
art history	statistics	1	9
astronomy	anthropology	11	7
astronomy	archaeology	1	0
astronomy	art history	2	0
astronomy	astronomy	2	4
astronomy	biochemistry	2	2
astronomy	chemistry	9	2
astronomy	classics	23	13
astronomy	communications	0	0
astronomy	comparative literature	8	3
astronomy	computer science	202	12
astronomy	earth sciences	90	17
astronomy	economics	101	59
astronomy	education	12	14
astronomy	engineering	245	47
astronomy	english literature	0	0
astronomy	evolutionary biology	259	20
astronomy	history	3	0
astronomy	linguistics	16	9
astronomy	mathematics	81	4
astronomy	middle eastern studies	27	6
astronomy	molecular biology	25	1
astronomy	music	60	15
astronomy	neuroscience	28	37
astronomy	philosophy	539	142
astronomy	physics	66	42
astronomy	political science	17	5
astronomy	psychology	21	12
astronomy	sociology	1	0
astronomy	spanish literature	18	6
astronomy	statistics	4	2
biochemistry	anthropology	11	0
biochemistry	archaeology	13	10
biochemistry	art history	28	27
biochemistry	astronomy	18	36
biochemistry	biochemistry	105	79
biochemistry	chemistry	0	1
biochemistry	classics	6	3
biochemistry	communications	17	11
biochemistry	comparative literature	0	2
biochemistry	computer science	110	30
biochemistry	earth sciences	2	0
biochemistry	economics	146	19
biochemistry	education	5	2
biochemistry	engineering	87	444
biochemistry	english literature	34	12
biochemistry	evolutionary biology	51	24
biochemistry	history	12	3
biochemistry	linguistics	5	0
biochemistry	mathematics	49	40
biochemistry	middle eastern studies	35	46
biochemistry	molecular biology	1	2
biochemistry	music	2	2
biochemistry	neuroscience	25	9
biochemistry	philosophy	15	2
biochemistry	physics	2	17
biochemistry	political science	26	10
biochemistry	psychology	50	30
biochemistry	sociology	12	4
biochemistry	spanish literature	0	1
biochemistry	statistics	62	13
chemistry	anthropology	1	15
chemistry	archaeology	27	4
chemistry	art history	7	4
chemistry	astronomy	2	0
chemistry	biochemistry	1	7
chemistry	chemistry	5	1
chemistry	classics	3	0
chemistry	communications	25	26
chemistry	comparative literature	4	14
chemistry	computer science	79	19
chemistry	earth sciences	34	14
chemistry	economics	93	69
chemistry	education	1	0
chemistry	engineering	37	29
chemistry	english literature	58	17
