from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	0	11
anthropology	archaeology	2	17
anthropology	art history	17	73
anthropology	astronomy	27	184
anthropology	biochemistry	8	13
anthropology	chemistry	108	234
anthropology	classics	3	4
anthropology	communications	236	132
anthropology	comparative literature	2	24
anthropology	computer science	8	40
anthropology	earth sciences	8	21
anthropology	economics	13	15
anthropology	education	13	13
anthropology	engineering	18	6
anthropology	english literature	14	117
anthropology	evolutionary biology	48	17
anthropology	history	34	247
anthropology	linguistics	5	8
anthropology	mathematics	28	481
anthropology	middle eastern studies	1	2
anthropology	molecular biology	20	67
anthropology	music	2	1
anthropology	neuroscience	10	5
anthropology	philosophy	39	94
anthropology	physics	1	9
anthropology	political science	15	30
anthropology	psychology	64	135
anthropology	sociology	1	4
anthropology	spanish literature	54	38
anthropology	statistics	17	45
archaeology	anthropology	196	24
archaeology	archaeology	5	3
archaeology	art history	1	1
archaeology	astronomy	7	7
archaeology	biochemistry	29	24
archaeology	chemistry	107	8
archaeology	classics	199	7
archaeology	communications	76	71
archaeology	comparative literature	8	1
archaeology	computer science	28	7
archaeology	earth sciences	5	0
archaeology	economics	45	13
archaeology	education	0	0
archaeology	engineering	139	31
archaeology	english literature	52	16
archaeology	evolutionary biology	2	0
archaeology	history	77	13
archaeology	linguistics	95	32
archaeology	mathematics	16	7
archaeology	middle eastern studies	40	9
archaeology	molecular biology	149	54
archaeology	music	59	27
archaeology	neuroscience	26	13
archaeology	philosophy	302	71
archaeology	physics	57	3
archaeology	political science	27	5
archaeology	psychology	21	1
archaeology	sociology	179	35
archaeology	spanish literature	13	4
archaeology	statistics	44	31
art history	anthropology	64	57
art history	archaeology	74	34
art history	art history	7	7
art history	astronomy	43	258
art history	biochemistry	19	97
art history	chemistry	3	3
art history	classics	65	37
art history	communications	73	48
art history	comparative literature	11	2
art history	computer science	234	23
art history	earth sciences	0	0
art history	economics	5	117
art history	education	41	39
art history	engineering	244	372
art history	english literature	4	8
art history	evolutionary biology	142	10
art history	history	162	22
art history	linguistics	57	39
art history	mathematics	11	24
art history	middle eastern studies	4	11
art history	molecular biology	26	52
art history	music	24	31
art history	neuroscience	14	4
art history	philosophy	98	169
art history	physics	24	6
art history	political science	38	15
art history	psychology	19	209
art history	sociology	15	15
art history	spanish literature	108	118
art history	statistics	51	12
astronomy	anthropology	37	2
astronomy	archaeology	49	21
astronomy	art history	7	9
astronomy	astronomy	17	13
astronomy	biochemistry	35	6
astronomy	chemistry	6	2
astronomy	classics	44	6
astronomy	communications	47	17
astronomy	comparative literature	119	16
astronomy	computer science	18	0
astronomy	earth sciences	20	0
astronomy	economics	157	13
astronomy	education	106	14
astronomy	engineering	68	3
astronomy	english literature	186	113
astronomy	evolutionary biology	12	6
astronomy	history	15	13
astronomy	linguistics	37	33
astronomy	mathematics	29	120
astronomy	middle eastern studies	135	7
astronomy	molecular biology	226	227
astronomy	music	201	5
astronomy	neuroscience	5	3
astronomy	philosophy	15	4
astronomy	physics	6	0
astronomy	political science	47	5
astronomy	psychology	175	22
astronomy	sociology	5	7
astronomy	spanish literature	3	0
astronomy	statistics	1	0
biochemistry	anthropology	124	51
biochemistry	archaeology	14	0
biochemistry	art history	12	4
biochemistry	astronomy	8	0
biochemistry	biochemistry	18	19
biochemistry	chemistry	26	28
biochemistry	classics	13	7
biochemistry	communications	289	309
biochemistry	comparative literature	3	21
biochemistry	computer science	87	10
biochemistry	earth sciences	34	36
biochemistry	economics	35	3
biochemistry	education	9	5
biochemistry	engineering	91	77
biochemistry	english literature	34	242
biochemistry	evolutionary biology	50	50
biochemistry	history	83	56
biochemistry	linguistics	69	6
biochemistry	mathematics	17	2
biochemistry	middle eastern studies	67	5
biochemistry	molecular biology	31	24
biochemistry	music	81	33
biochemistry	neuroscience	7	6
biochemistry	philosophy	33	16
biochemistry	physics	61	32
biochemistry	political science	25	8
biochemistry	psychology	6	1
biochemistry	sociology	23	13
biochemistry	spanish literature	50	14
biochemistry	statistics	122	30
chemistry	anthropology	32	2
chemistry	archaeology	9	5
chemistry	art history	17	0
chemistry	astronomy	191	80
chemistry	biochemistry	24	58
chemistry	chemistry	59	47
chemistry	classics	3	0
chemistry	communications	14	0
chemistry	comparative literature	44	29
chemistry	computer science	0	0
chemistry	earth sciences	70	19
chemistry	economics	29	15
chemistry	education	2	8
chemistry	engineering	99	9
chemistry	english literature	35	21
chemistry	evolutionary biology	3	1
chemistry	history	5	0
chemistry	linguistics	135	30
chemistry	mathematics	99	58
chemistry	middle eastern studies	1	0
chemistry	molecular biology	9	10
chemistry	music	13	1
chemistry	neuroscience	37	39
chemistry	philosophy	8	3
chemistry	physics	20	3
chemistry	political science	14	0
chemistry	psychology	54	10
chemistry	sociology	43	7
chemistry	spanish literature	61	14
chemistry	statistics	5	0
classics	anthropology	93	152
classics	archaeology	17	39
classics	art history	7	4
classics	astronomy	21	40
classics	biochemistry	9	24
classics	chemistry	130	430
classics	classics	354	351
classics	communications	8	23
classics	comparative literature	22	9
classics	computer science	5	23
classics	earth sciences	5	19
classics	economics	53	190
classics	education	168	501
classics	engineering	73	66
classics	english literature	8	8
classics	evolutionary biology	100	89
classics	history	142	299
classics	linguistics	1	12
classics	mathematics	9	17
classics	middle eastern studies	10	11
classics	molecular biology	5	32
classics	music	6	4
classics	neuroscience	4	49
classics	philosophy	12	80
classics	physics	22	41
classics	political science	1	3
classics	psychology	5	18
classics	sociology	31	98
classics	spanish literature	126	112
classics	statistics	25	14
communications	anthropology	37	67
communications	archaeology	30	44
communications	art history	2	29
communications	astronomy	2	7
communications	biochemistry	41	139
communications	chemistry	6	41
communications	classics	5	27
communications	communications	40	396
communications	comparative literature	1	2
communications	computer science	2	10
communications	earth sciences	4	3
communications	economics	250	151
communications	education	27	92
communications	engineering	39	18
communications	english literature	7	80
communications	evolutionary biology	77	222
communications	history	115	143
communications	linguistics	5	19
communications	mathematics	50	219
communications	middle eastern studies	171	104
communications	molecular biology	2	3
communications	music	0	2
communications	neuroscience	9	16
communications	philosophy	1	2
communications	physics	18	43
communications	political science	15	41
communications	psychology	27	69
communications	sociology	2	25
communications	spanish literature	4	14
communications	statistics	35	20
comparative literature	anthropology	35	9
comparative literature	archaeology	15	14
comparative literature	art history	7	10
comparative literature	astronomy	4	3
comparative literature	biochemistry	53	37
comparative literature	chemistry	28	37
comparative literature	classics	3	1
comparative literature	communications	4	2
comparative literature	comparative literature	102	0
comparative literature	computer science	25	1
comparative literature	earth sciences	5	8
comparative literature	economics	47	10
comparative literature	education	29	16
comparative literature	engineering	23	4
comparative literature	english literature	2	7
comparative literature	evolutionary biology	4	0
comparative literature	history	51	58
comparative literature	linguistics	37	20
comparative literature	mathematics	296	313
comparative literature	middle eastern studies	365	337
comparative literature	molecular biology	1	1
comparative literature	music	57	74
