field	covariate
anthropology	3.608657128441697
archaeology	4.473363942872441
art history	4.8955467042598
astronomy	3.437821365450038
biochemistry	3.0057145297929835
chemistry	2.0102656324329438
classics	4.956005843617947
communications	2.3086403802903517
comparative literature	2.0311610617320808
computer science	3.408703520827951
earth sciences	2.8008768202194094
economics	4.930176121334744
education	2.4364472821669567
engineering	2.973034798892741
english literature	2.9620312410198473
evolutionary biology	2.9320045470963825
history	3.2566299825903866
linguistics	2.327835379109335
mathematics	3.8017311760972
middle eastern studies	2.235892326295369
molecular biology	4.429663776969347
music	4.200144363078923
neuroscience	2.120937970179253
philosophy	2.7304379001978867
physics	2.0986613239581144
political science	3.497449093317508
psychology	2.0553344565174507
sociology	2.366941414932569
spanish literature	2.7858058490960005
statistics	3.349826283404166
