field	covariate
anthropology	2.590166412338487
archaeology	3.266732859906451
art history	2.2037360047870687
astronomy	2.269305996889359
biochemistry	3.675416095291344
chemistry	4.419520520417158
classics	4.884283924543547
communications	4.822742415096505
comparative literature	2.045579208101576
computer science	4.117551231633392
earth sciences	3.526263404901786
economics	3.695144393456373
education	2.1609991556671546
engineering	2.5754270798449608
english literature	3.787343419171524
evolutionary biology	4.819890549573756
history	3.715692444117203
linguistics	2.146050422581971
mathematics	4.427451581310802
middle eastern studies	2.103737561600347
molecular biology	3.3423727876740177
music	3.4945403200541483
neuroscience	2.754900841841633
philosophy	3.6686834369317642
physics	4.936431305722608
political science	2.3577466021447453
psychology	3.826181008528031
sociology	4.1239052289535945
spanish literature	4.37036550857054
statistics	2.1095172797537027
