field	covariate
anthropology	2.4988393390761963
archaeology	3.5072434462118554
art history	4.564717632741647
astronomy	2.3860845090611935
biochemistry	3.9970535898115704
chemistry	2.1175372371219736
classics	4.1033049264958485
communications	3.2870926638526554
comparative literature	4.49535981423405
computer science	3.69237914485054
earth sciences	2.219759276844835
economics	2.539160988992336
education	3.445811926986532
engineering	3.0849075935909114
english literature	4.588168666701697
evolutionary biology	4.919568849586513
history	2.7563167828140207
linguistics	2.7184483897221314
mathematics	3.6379754019195323
middle eastern studies	3.0465896005696105
molecular biology	2.593506830688616
music	2.487684619145354
neuroscience	3.0628183181642497
philosophy	2.200620169394233
physics	3.1706201503957083
political science	3.035360610593318
psychology	3.242498334709456
sociology	4.0513201152055025
spanish literature	3.9579370833023813
statistics	2.475796060455707
