field	covariate
anthropology	3.5919409366684127
archaeology	3.680583976012217
art history	4.194341272320296
astronomy	3.256544123937588
biochemistry	2.0674954659606337
chemistry	2.037212591122005
classics	4.952255902685364
communications	2.526621561333272
comparative literature	4.370797211540232
computer science	2.1441996337277818
earth sciences	4.280847973437464
economics	4.139869601319521
education	2.2055226170844797
engineering	2.3133381825078225
english literature	2.893987406664296
evolutionary biology	3.9267851143422994
history	2.707896527293318
linguistics	2.4010980399152584
mathematics	4.680922493732451
middle eastern studies	2.8767610717396583
molecular biology	3.4049177966436
music	3.3416468164131983
neuroscience	3.777667654442431
philosophy	4.536908711395681
physics	3.862588478791459
political science	3.361597190057932
psychology	3.477236251252228
sociology	2.4817731691136937
spanish literature	3.259258396319055
statistics	3.9324601690864673
