from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	68	32
anthropology	archaeology	44	38
anthropology	art history	5	54
anthropology	astronomy	4	3
anthropology	biochemistry	13	40
anthropology	chemistry	12	26
anthropology	classics	19	63
anthropology	communications	4	1
anthropology	comparative literature	11	49
anthropology	computer science	4	2
anthropology	earth sciences	9	13
anthropology	economics	16	33
anthropology	education	57	371
anthropology	engineering	12	84
anthropology	english literature	2	0
anthropology	evolutionary biology	19	322
anthropology	history	13	38
anthropology	linguistics	0	1
anthropology	mathematics	131	217
anthropology	middle eastern studies	8	11
anthropology	molecular biology	31	133
anthropology	music	13	37
anthropology	neuroscience	8	28
anthropology	philosophy	0	15
anthropology	physics	8	2
anthropology	political science	2	2
anthropology	psychology	0	1
anthropology	sociology	93	224
anthropology	spanish literature	7	15
anthropology	statistics	2	8
archaeology	anthropology	51	2
archaeology	archaeology	61	135
archaeology	art history	252	41
archaeology	astronomy	32	0
archaeology	biochemistry	32	1
archaeology	chemistry	74	24
archaeology	classics	146	108
archaeology	communications	31	0
archaeology	comparative literature	293	23
archaeology	computer science	282	60
archaeology	earth sciences	17	5
archaeology	economics	56	3
archaeology	education	313	90
archaeology	engineering	20	54
archaeology	english literature	65	0
archaeology	evolutionary biology	57	14
archaeology	history	161	22
archaeology	linguistics	422	45
archaeology	mathematics	28	15
archaeology	middle eastern studies	218	4
archaeology	molecular biology	20	1
archaeology	music	316	34
archaeology	neuroscience	41	48
archaeology	philosophy	60	0
archaeology	physics	16	1
archaeology	political science	104	7
archaeology	psychology	164	54
archaeology	sociology	532	299
archaeology	spanish literature	195	31
archaeology	statistics	278	175
art history	anthropology	87	368
art history	archaeology	42	7
art history	art history	85	73
art history	astronomy	456	21
art history	biochemistry	78	18
art history	chemistry	50	35
art history	classics	2	23
art history	communications	7	2
art history	comparative literature	6	3
art history	computer science	11	5
art history	earth sciences	89	45
art history	economics	345	96
art history	education	103	139
art history	engineering	57	35
art history	english literature	23	51
art history	evolutionary biology	34	101
art history	history	86	14
art history	linguistics	196	44
art history	mathematics	308	579
art history	middle eastern studies	433	139
art history	molecular biology	148	305
art history	music	107	111
art history	neuroscience	254	193
art history	philosophy	345	13
art history	physics	264	104
art history	political science	26	7
art history	psychology	252	182
art history	sociology	208	31
art history	spanish literature	20	44
art history	statistics	21	10
astronomy	anthropology	87	10
astronomy	archaeology	6	28
astronomy	art history	83	303
astronomy	astronomy	12	6
astronomy	biochemistry	6	16
astronomy	chemistry	38	25
astronomy	classics	19	17
astronomy	communications	5	3
astronomy	comparative literature	5	0
astronomy	computer science	136	10
astronomy	earth sciences	1	10
astronomy	economics	2	10
astronomy	education	83	30
astronomy	engineering	79	122
astronomy	english literature	5	1
astronomy	evolutionary biology	96	56
astronomy	history	1	6
astronomy	linguistics	10	7
astronomy	mathematics	14	48
astronomy	middle eastern studies	58	32
astronomy	molecular biology	2	10
astronomy	music	152	60
astronomy	neuroscience	108	115
astronomy	philosophy	3	1
astronomy	physics	35	3
astronomy	political science	5	6
astronomy	psychology	2	6
astronomy	sociology	145	120
astronomy	spanish literature	63	32
astronomy	statistics	16	11
biochemistry	anthropology	3	2
biochemistry	archaeology	2	21
biochemistry	art history	33	18
biochemistry	astronomy	6	1
biochemistry	biochemistry	12	15
biochemistry	chemistry	6	4
biochemistry	classics	12	81
biochemistry	communications	7	9
biochemistry	comparative literature	4	0
biochemistry	computer science	5	22
biochemistry	earth sciences	7	6
biochemistry	economics	21	7
biochemistry	education	40	130
biochemistry	engineering	94	108
biochemistry	english literature	12	10
biochemistry	evolutionary biology	173	91
biochemistry	history	31	16
biochemistry	linguistics	7	4
biochemistry	mathematics	36	81
biochemistry	middle eastern studies	2	0
biochemistry	molecular biology	31	104
biochemistry	music	0	0
biochemistry	neuroscience	37	63
