from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	0	0
anthropology	archaeology	10	16
anthropology	art history	0	2
anthropology	astronomy	38	20
anthropology	biochemistry	2	2
anthropology	chemistry	52	52
anthropology	classics	190	320
anthropology	communications	3	19
anthropology	comparative literature	0	8
anthropology	computer science	4	44
anthropology	earth sciences	24	9
anthropology	economics	8	0
anthropology	education	2	17
anthropology	engineering	9	153
anthropology	english literature	41	77
anthropology	evolutionary biology	4	6
anthropology	history	3	28
anthropology	linguistics	6	37
anthropology	mathematics	24	10
anthropology	middle eastern studies	0	9
anthropology	molecular biology	7	20
anthropology	music	35	8
anthropology	neuroscience	0	1
anthropology	philosophy	10	44
anthropology	physics	3	3
anthropology	political science	46	43
anthropology	psychology	101	47
anthropology	sociology	0	12
anthropology	spanish literature	12	98
anthropology	statistics	130	52
archaeology	anthropology	44	3
archaeology	archaeology	141	22
archaeology	art history	64	12
archaeology	astronomy	448	42
archaeology	biochemistry	209	150
archaeology	chemistry	24	17
archaeology	classics	52	11
archaeology	communications	247	22
archaeology	comparative literature	0	2
archaeology	computer science	61	54
archaeology	earth sciences	78	7
archaeology	economics	26	5
archaeology	education	37	4
archaeology	engineering	33	0
archaeology	english literature	96	17
archaeology	evolutionary biology	138	7
archaeology	history	11	4
archaeology	linguistics	11	7
archaeology	mathematics	57	2
archaeology	middle eastern studies	107	11
archaeology	molecular biology	10	1
archaeology	music	4	0
archaeology	neuroscience	40	4
archaeology	philosophy	110	20
archaeology	physics	59	2
archaeology	political science	2	0
archaeology	psychology	183	42
archaeology	sociology	59	9
archaeology	spanish literature	96	1
archaeology	statistics	7	0
art history	anthropology	15	49
art history	archaeology	77	70
art history	art history	1	1
art history	astronomy	40	108
art history	biochemistry	71	135
art history	chemistry	55	67
art history	classics	0	13
art history	communications	4	42
art history	comparative literature	7	47
art history	computer science	23	23
art history	earth sciences	2	67
art history	economics	68	27
art history	education	5	1
art history	engineering	88	111
art history	english literature	6	12
art history	evolutionary biology	105	40
art history	history	6	30
art history	linguistics	119	223
art history	mathematics	27	23
art history	middle eastern studies	13	20
art history	molecular biology	8	152
art history	music	0	3
art history	neuroscience	7	38
art history	philosophy	0	2
art history	physics	28	75
art history	political science	48	41
art history	psychology	5	2
art history	sociology	17	118
art history	spanish literature	1	20
art history	statistics	4	18
astronomy	anthropology	17	6
astronomy	archaeology	103	1
astronomy	art history	84	37
astronomy	astronomy	283	55
astronomy	biochemistry	371	96
astronomy	chemistry	42	7
astronomy	classics	20	5
astronomy	communications	487	259
astronomy	comparative literature	43	10
astronomy	computer science	2	1
astronomy	earth sciences	51	23
astronomy	economics	0	1
astronomy	education	7	0
astronomy	engineering	59	4
astronomy	english literature	13	25
astronomy	evolutionary biology	36	0
astronomy	history	36	18
astronomy	linguistics	23	27
astronomy	mathematics	108	34
astronomy	middle eastern studies	14	12
astronomy	molecular biology	35	204
astronomy	music	28	1
astronomy	neuroscience	130	106
astronomy	philosophy	13	9
astronomy	physics	0	2
astronomy	political science	115	30
astronomy	psychology	9	1
astronomy	sociology	31	45
astronomy	spanish literature	95	47
astronomy	statistics	40	4
biochemistry	anthropology	16	34
biochemistry	archaeology	15	3
biochemistry	art history	108	18
biochemistry	astronomy	175	162
biochemistry	biochemistry	46	77
biochemistry	chemistry	7	18
biochemistry	classics	18	291
biochemistry	communications	71	27
biochemistry	comparative literature	109	62
biochemistry	computer science	62	59
biochemistry	earth sciences	20	18
biochemistry	economics	9	1
biochemistry	education	134	17
biochemistry	engineering	1	9
biochemistry	english literature	9	13
biochemistry	evolutionary biology	9	8
biochemistry	history	4	14
biochemistry	linguistics	165	46
biochemistry	mathematics	11	71
biochemistry	middle eastern studies	0	3
biochemistry	molecular biology	18	171
biochemistry	music	378	73
biochemistry	neuroscience	18	12
biochemistry	philosophy	1	8
biochemistry	physics	4	3
biochemistry	political science	8	2
biochemistry	psychology	0	1
biochemistry	sociology	6	16
biochemistry	spanish literature	72	66
biochemistry	statistics	27	41
chemistry	anthropology	34	22
chemistry	archaeology	76	9
chemistry	art history	27	19
chemistry	astronomy	67	19
chemistry	biochemistry	10	40
chemistry	chemistry	59	9
chemistry	classics	118	599
chemistry	communications	4	7
chemistry	comparative literature	5	2
chemistry	computer science	15	20
chemistry	earth sciences	9	253
chemistry	economics	83	20
chemistry	education	94	62
chemistry	engineering	7	1
chemistry	english literature	0	0
chemistry	evolutionary biology	6	3
chemistry	history	43	172
chemistry	linguistics	14	45
chemistry	mathematics	100	85
chemistry	middle eastern studies	0	5
chemistry	molecular biology	50	37
chemistry	music	13	2
chemistry	neuroscience	8	13
chemistry	philosophy	78	18
chemistry	physics	11	2
chemistry	political science	9	10
chemistry	psychology	36	6
chemistry	sociology	43	24
chemistry	spanish literature	6	6
chemistry	statistics	48	5
classics	anthropology	14	3
classics	archaeology	90	67
classics	art history	136	29
classics	astronomy	83	50
classics	biochemistry	179	91
classics	chemistry	62	98
classics	classics	4	44
classics	communications	101	54
classics	comparative literature	12	11
classics	computer science	2	10
classics	earth sciences	16	4
classics	economics	41	10
classics	education	78	49
classics	engineering	106	62
classics	english literature	64	221
classics	evolutionary biology	3	0
classics	history	10	14
classics	linguistics	102	169
classics	mathematics	8	1
classics	middle eastern studies	5	18
classics	molecular biology	1	12
classics	music	46	2
classics	neuroscience	9	55
classics	philosophy	38	8
classics	physics	28	25
classics	political science	16	2
classics	psychology	3	3
classics	sociology	18	93
classics	spanish literature	6	34
classics	statistics	81	53
communications	anthropology	27	45
communications	archaeology	147	191
communications	art history	23	22
communications	astronomy	5	26
communications	biochemistry	87	97
communications	chemistry	48	11
communications	classics	26	58
communications	communications	2	51
communications	comparative literature	2	14
communications	computer science	4	21
communications	earth sciences	7	4
communications	economics	149	78
communications	education	2	0
communications	engineering	33	8
communications	english literature	6	11
communications	evolutionary biology	20	6
communications	history	16	22
communications	linguistics	14	30
communications	mathematics	41	47
communications	middle eastern studies	3	26
communications	molecular biology	129	389
communications	music	3	3
communications	neuroscience	1	1
communications	philosophy	29	167
communications	physics	7	60
communications	political science	35	12
communications	psychology	60	13
communications	sociology	5	13
communications	spanish literature	7	40
communications	statistics	36	38
comparative literature	anthropology	385	17
comparative literature	archaeology	27	89
comparative literature	art history	99	13
comparative literature	astronomy	84	58
comparative literature	biochemistry	0	0
comparative literature	chemistry	21	3
comparative literature	classics	14	11
comparative literature	communications	14	6
comparative literature	comparative literature	30	9
comparative literature	computer science	9	1
comparative literature	earth sciences	9	12
comparative literature	economics	9	5
comparative literature	education	69	11
comparative literature	engineering	1	6
comparative literature	english literature	15	10
comparative literature	evolutionary biology	44	2
comparative literature	history	548	42
comparative literature	linguistics	5	0
comparative literature	mathematics	109	7
comparative literature	middle eastern studies	5	5
comparative literature	molecular biology	33	46
comparative literature	music	16	2
comparative literature	neuroscience	31	9
comparative literature	philosophy	0	0
comparative literature	physics	110	8
comparative literature	political science	1	0
comparative literature	psychology	76	16
comparative literature	sociology	19	11
comparative literature	spanish literature	58	68
comparative literature	statistics	107	17
computer science	anthropology	266	41
computer science	archaeology	264	11
computer science	art history	0	0
computer science	astronomy	17	4
computer science	biochemistry	4	14
computer science	chemistry	40	3
computer science	classics	298	237
computer science	communications	6	17
computer science	comparative literature	101	62
computer science	computer science	13	23
computer science	earth sciences	96	24
computer science	economics	12	1
computer science	education	17	4
computer science	engineering	37	22
computer science	english literature	79	47
computer science	evolutionary biology	47	9
computer science	history	160	83
computer science	linguistics	19	12
computer science	mathematics	0	2
computer science	middle eastern studies	2	1
computer science	molecular biology	3	4
computer science	music	36	10
computer science	neuroscience	15	1
computer science	philosophy	60	160
computer science	physics	3	3
computer science	political science	18	0
computer science	psychology	220	128
computer science	sociology	14	13
computer science	spanish literature	23	9
computer science	statistics	0	0
earth sciences	anthropology	57	73
earth sciences	archaeology	34	7
earth sciences	art history	1116	206
earth sciences	astronomy	60	20
earth sciences	biochemistry	34	18
earth sciences	chemistry	2	4
earth sciences	classics	12	8
earth sciences	communications	18	13
earth sciences	comparative literature	9	17
earth sciences	computer science	58	19
earth sciences	earth sciences	14	7
earth sciences	economics	81	75
earth sciences	education	46	37
earth sciences	engineering	60	15
earth sciences	english literature	4	2
earth sciences	evolutionary biology	31	6
earth sciences	history	2	10
earth sciences	linguistics	22	58
earth sciences	mathematics	1	1
earth sciences	middle eastern studies	227	348
earth sciences	molecular biology	3	24
earth sciences	music	29	46
earth sciences	neuroscience	11	32
earth sciences	philosophy	63	279
earth sciences	physics	44	89
earth sciences	political science	40	30
earth sciences	psychology	58	25
earth sciences	sociology	1	1
earth sciences	spanish literature	2	7
earth sciences	statistics	38	32
economics	anthropology	128	27
economics	archaeology	17	2
economics	art history	4	0
economics	astronomy	70	41
economics	biochemistry	36	20
economics	chemistry	31	8
economics	classics	47	129
economics	communications	4	3
economics	comparative literature	14	20
economics	computer science	143	33
economics	earth sciences	268	211
economics	economics	5	2
economics	education	16	2
economics	engineering	5	0
economics	english literature	102	64
economics	evolutionary biology	63	4
economics	history	1	2
economics	linguistics	20	11
economics	mathematics	366	33
economics	middle eastern studies	180	65
economics	molecular biology	29	9
economics	music	138	7
economics	neuroscience	88	101
economics	philosophy	12	6
economics	physics	42	12
economics	political science	31	6
economics	psychology	82	6
economics	sociology	19	5
economics	spanish literature	1	0
economics	statistics	9	10
education	anthropology	20	21
education	archaeology	2	10
education	art history	117	52
education	astronomy	1	0
education	biochemistry	10	214
education	chemistry	7	2
education	classics	0	3
education	communications	6	52
education	comparative literature	11	10
education	computer science	8	32
education	earth sciences	21	31
education	economics	24	182
education	education	140	55
education	engineering	7	17
education	english literature	34	46
education	evolutionary biology	39	42
education	history	29	62
education	linguistics	8	10
education	mathematics	43	53
education	middle eastern studies	38	25
education	molecular biology	21	85
education	music	2	1
education	neuroscience	5	68
education	philosophy	6	24
education	physics	6	0
education	political science	2	1
education	psychology	59	36
education	sociology	10	36
education	spanish literature	10	10
education	statistics	85	17
engineering	anthropology	1	3
engineering	archaeology	50	42
engineering	art history	59	46
engineering	astronomy	22	12
engineering	biochemistry	0	2
engineering	chemistry	25	13
engineering	classics	32	13
engineering	communications	105	176
engineering	comparative literature	125	66
engineering	computer science	39	15
engineering	earth sciences	162	46
engineering	economics	49	55
engineering	education	52	93
engineering	engineering	40	11
engineering	english literature	87	12
engineering	evolutionary biology	29	23
engineering	history	104	180
engineering	linguistics	12	19
engineering	mathematics	387	94
engineering	middle eastern studies	14	42
engineering	molecular biology	15	16
engineering	music	208	29
engineering	neuroscience	13	114
engineering	philosophy	7	13
engineering	physics	14	18
engineering	political science	219	68
engineering	psychology	13	5
engineering	sociology	9	3
engineering	spanish literature	81	79
engineering	statistics	131	15
english literature	anthropology	25	12
english literature	archaeology	16	98
english literature	art history	12	7
english literature	astronomy	1	4
english literature	biochemistry	15	2
english literature	chemistry	92	14
english literature	classics	33	119
english literature	communications	38	222
english literature	comparative literature	12	18
english literature	computer science	78	182
english literature	earth sciences	81	107
english literature	economics	62	48
english literature	education	7	26
english literature	engineering	28	17
english literature	english literature	0	3
english literature	evolutionary biology	19	17
english literature	history	0	2
english literature	linguistics	31	26
english literature	mathematics	16	38
english literature	middle eastern studies	2	23
english literature	molecular biology	18	87
english literature	music	270	84
english literature	neuroscience	2	3
