field	covariate
anthropology	4.7160479098248596
archaeology	3.949270463208886
art history	3.73061382616785
astronomy	3.0643558841663974
biochemistry	4.276601097009426
chemistry	3.602093421174798
classics	4.051510800327602
communications	2.333321291039905
comparative literature	4.481226101566836
computer science	2.4443454927865145
earth sciences	2.1723749549012794
economics	3.2284742326767755
education	2.227321985114404
engineering	2.4608910179924015
english literature	2.7672684475749856
evolutionary biology	3.94815472796566
history	3.98234796628092
linguistics	4.039094841476678
mathematics	3.596706711923726
middle eastern studies	2.889943751687866
molecular biology	3.1919076751164437
music	3.022803242157544
neuroscience	3.572408062296391
philosophy	2.282906797361573
physics	4.34329252860215
political science	2.803906482165199
psychology	3.973381813952074
sociology	4.9258362910600555
spanish literature	4.480392766110329
statistics	3.5218504375784923
