field	covariate
anthropology	2.064830335069998
archaeology	3.8827513840748678
art history	3.187197530825059
astronomy	3.3272045332173907
biochemistry	4.929047311418446
chemistry	2.1550316929990876
classics	3.8614998564494933
communications	2.631409194907633
comparative literature	3.2033525880668767
computer science	2.566232073148692
earth sciences	2.8477977296759445
economics	2.852580256637971
education	4.991248957154508
engineering	2.6559413055998906
english literature	4.600163408798155
evolutionary biology	4.0721964964534365
history	4.134586327429107
linguistics	2.9478798430937387
mathematics	3.1162000415543414
middle eastern studies	4.720846930064206
molecular biology	3.4984775416478726
music	4.736599500928362
neuroscience	3.2242324949251766
philosophy	3.667847185897948
physics	2.8618173525749
political science	2.9737456507504247
psychology	2.1490823391265104
sociology	2.34477696458155
spanish literature	2.3472334193586617
statistics	2.616724142719751
