field	covariate
anthropology	3.7303019410619744
archaeology	2.9264363560870064
art history	3.453281621782358
astronomy	4.336420988369121
biochemistry	2.1093846297174004
chemistry	3.22432177885969
classics	2.7520619337741827
communications	2.1783091437753477
comparative literature	3.970480679514072
computer science	3.497129432748449
earth sciences	2.007086288448451
economics	4.948454966689711
education	3.0414360644287806
engineering	4.093826800440471
english literature	3.033293855534044
evolutionary biology	3.769176180997217
history	4.476200662387312
linguistics	3.2359438461057124
mathematics	3.366410654948554
middle eastern studies	3.8392435982287187
molecular biology	2.8889325513761426
music	4.574937641422601
neuroscience	4.276001771839197
philosophy	2.6988531594602483
physics	2.810340486700612
political science	4.016168528109935
psychology	4.079710577039041
sociology	2.389355620773802
spanish literature	2.747504487438051
statistics	3.395725937564381
