field	covariate
anthropology	4.000651098519358
archaeology	4.7369178219406445
art history	3.7648035931652233
astronomy	3.6328283934720726
biochemistry	2.3925634258258537
chemistry	2.2892215143029357
classics	3.679836307472828
communications	4.024167490880756
comparative literature	3.8269363800636578
computer science	4.126511678842453
earth sciences	4.8287492331346655
economics	3.6153674612641367
education	2.892869467700887
engineering	3.8428864892447727
english literature	3.04383089556685
evolutionary biology	3.1916310811476274
history	3.3565760743183146
linguistics	3.126606414283811
mathematics	4.652218183526478
middle eastern studies	3.7824081795703757
molecular biology	2.885345120759089
music	4.5508439345135265
neuroscience	4.352672108066117
philosophy	2.2362805348230097
physics	4.172731630509594
political science	4.079746240595578
psychology	3.934037714041767
sociology	3.0933426708967104
spanish literature	4.900279502326693
statistics	2.5307307562533126
