from_matched_field	to_matched_field	n_male	n_female
anthropology	anthropology	2	2
anthropology	archaeology	8	3
anthropology	art history	6	3
anthropology	astronomy	22	6
anthropology	biochemistry	11	40
anthropology	chemistry	1	6
anthropology	classics	2	3
anthropology	communications	228	168
anthropology	comparative literature	15	31
anthropology	computer science	91	197
anthropology	earth sciences	280	165
anthropology	economics	8	25
anthropology	education	31	15
anthropology	engineering	3	7
anthropology	english literature	0	3
anthropology	evolutionary biology	214	50
anthropology	history	10	5
anthropology	linguistics	62	7
anthropology	mathematics	7	12
anthropology	middle eastern studies	25	21
anthropology	molecular biology	67	18
anthropology	music	7	1
anthropology	neuroscience	2	4
anthropology	philosophy	7	13
anthropology	physics	32	5
anthropology	political science	46	34
anthropology	psychology	123	9
anthropology	sociology	7	5
anthropology	spanish literature	21	49
anthropology	statistics	12	17
archaeology	anthropology	3	15
archaeology	archaeology	27	9
archaeology	art history	187	46
archaeology	astronomy	25	3
archaeology	biochemistry	102	19
archaeology	chemistry	4	0
archaeology	classics	12	12
archaeology	communications	28	6
archaeology	comparative literature	64	28
archaeology	computer science	35	4
archaeology	earth sciences	131	31
archaeology	economics	92	68
archaeology	education	10	3
archaeology	engineering	22	24
archaeology	english literature	315	245
archaeology	evolutionary biology	263	5
archaeology	history	62	9
archaeology	linguistics	179	40
archaeology	mathematics	25	1
archaeology	middle eastern studies	29	0
archaeology	molecular biology	328	36
archaeology	music	79	112
archaeology	neuroscience	80	15
archaeology	philosophy	273	115
archaeology	physics	2	0
archaeology	political science	38	11
archaeology	psychology	16	2
archaeology	sociology	58	3
archaeology	spanish literature	15	26
archaeology	statistics	183	157
art history	anthropology	0	1
art history	archaeology	22	23
art history	art history	1	15
art history	astronomy	326	37
art history	biochemistry	4	13
art history	chemistry	17	6
art history	classics	0	1
art history	communications	161	83
art history	comparative literature	8	4
art history	computer science	93	156
art history	earth sciences	37	28
art history	economics	0	1
art history	education	3	5
art history	engineering	3	1
art history	english literature	5	1
art history	evolutionary biology	23	45
art history	history	1	7
art history	linguistics	0	0
art history	mathematics	0	0
art history	middle eastern studies	110	85
art history	molecular biology	12	12
art history	music	3	5
art history	neuroscience	15	13
art history	philosophy	3	11
art history	physics	160	187
art history	political science	73	74
art history	psychology	39	41
art history	sociology	96	72
art history	spanish literature	16	14
art history	statistics	0	0
astronomy	anthropology	68	99
astronomy	archaeology	9	8
astronomy	art history	422	173
astronomy	astronomy	73	6
astronomy	biochemistry	122	164
astronomy	chemistry	38	21
astronomy	classics	27	6
astronomy	communications	112	57
astronomy	comparative literature	69	18
astronomy	computer science	7	4
astronomy	earth sciences	35	4
astronomy	economics	10	3
astronomy	education	112	33
astronomy	engineering	1308	62
astronomy	english literature	12	9
astronomy	evolutionary biology	281	39
astronomy	history	5	1
astronomy	linguistics	279	68
astronomy	mathematics	66	145
astronomy	middle eastern studies	59	10
astronomy	molecular biology	71	32
astronomy	music	45	29
astronomy	neuroscience	18	15
astronomy	philosophy	1	17
astronomy	physics	60	26
astronomy	political science	212	53
astronomy	psychology	108	38
astronomy	sociology	24	51
astronomy	spanish literature	107	37
astronomy	statistics	293	359
biochemistry	anthropology	0	2
biochemistry	archaeology	118	79
biochemistry	art history	6	24
biochemistry	astronomy	68	29
biochemistry	biochemistry	0	0
biochemistry	chemistry	15	22
biochemistry	classics	2	0
biochemistry	communications	133	22
biochemistry	comparative literature	37	30
biochemistry	computer science	122	117
biochemistry	earth sciences	56	3
biochemistry	economics	38	26
biochemistry	education	2	6
biochemistry	engineering	18	4
biochemistry	english literature	28	10
biochemistry	evolutionary biology	43	129
biochemistry	history	0	1
biochemistry	linguistics	68	46
biochemistry	mathematics	13	8
biochemistry	middle eastern studies	275	81
biochemistry	molecular biology	7	1
biochemistry	music	37	32
biochemistry	neuroscience	1	1
biochemistry	philosophy	11	8
biochemistry	physics	69	29
biochemistry	political science	4	17
biochemistry	psychology	53	4
biochemistry	sociology	8	17
biochemistry	spanish literature	4	0
biochemistry	statistics	23	0
chemistry	anthropology	0	5
chemistry	archaeology	82	5
chemistry	art history	10	9
chemistry	astronomy	53	48
chemistry	biochemistry	5	8
chemistry	chemistry	10	17
chemistry	classics	5	3
chemistry	communications	45	4
chemistry	comparative literature	1	0
chemistry	computer science	171	99
chemistry	earth sciences	103	31
chemistry	economics	7	3
chemistry	education	24	14
chemistry	engineering	1	0
chemistry	english literature	0	0
chemistry	evolutionary biology	68	25
chemistry	history	58	31
chemistry	linguistics	3	0
chemistry	mathematics	8	1
chemistry	middle eastern studies	79	32
chemistry	molecular biology	0	2
chemistry	music	4	2
chemistry	neuroscience	0	5
chemistry	philosophy	8	9
chemistry	physics	46	68
chemistry	political science	178	116
chemistry	psychology	87	7
chemistry	sociology	0	5
chemistry	spanish literature	6	2
chemistry	statistics	8	3
classics	anthropology	5	16
classics	archaeology	184	44
classics	art history	4	2
classics	astronomy	98	20
classics	biochemistry	2	26
classics	chemistry	1	0
classics	classics	52	23
classics	communications	150	87
classics	comparative literature	2	1
classics	computer science	12	27
classics	earth sciences	173	50
classics	economics	25	23
classics	education	7	8
classics	engineering	7	4
