field	covariate
anthropology	4.348270614314469
archaeology	4.67660597793728
art history	4.718170752737528
astronomy	3.697970361908751
biochemistry	3.119744271049308
chemistry	3.185688712368639
classics	3.866889520223591
communications	4.606977822542858
comparative literature	3.632148624745863
computer science	2.7962162854214245
earth sciences	2.2244245547210246
economics	2.336242927361982
education	3.244304603282162
engineering	2.702265553994538
english literature	4.617888185952947
evolutionary biology	3.3791443384215425
history	3.1116712219191163
linguistics	3.3376625276051417
mathematics	4.120907833732834
middle eastern studies	3.58799386654808
molecular biology	4.1228634051595145
music	2.8941528218578116
neuroscience	4.591079639854655
philosophy	4.841858670569463
physics	3.722749843161692
political science	3.7979831632273315
psychology	4.262875091743711
sociology	3.396829092096296
spanish literature	3.7753985355430117
statistics	2.1198245103206927
