field	covariate
anthropology	2.6220327937148404
archaeology	4.780913454766117
art history	3.5350769709910614
astronomy	3.0316820043956643
biochemistry	3.916912301188738
chemistry	2.093538117754311
classics	2.5997669627785838
communications	2.407950509824877
comparative literature	3.96410335336779
computer science	3.438556604070688
earth sciences	4.930892621999428
economics	2.685910693617202
education	4.724147602280015
engineering	4.558388012946173
english literature	2.6655099904015422
evolutionary biology	4.348098284059946
history	2.3072390516339185
linguistics	2.181013855658645
mathematics	3.5240850711217955
middle eastern studies	4.569137901692791
molecular biology	4.100190971878046
music	3.2840097731290063
neuroscience	3.9786541493462915
philosophy	4.92212984984918
physics	2.3395292639693763
political science	3.8097259365637584
psychology	4.670201597979563
sociology	3.3325103377239036
spanish literature	2.4053478395251435
statistics	4.6417762457210765
