field	covariate
anthropology	2.1783232641974535
archaeology	2.8372361802892767
art history	3.6453317773457843
astronomy	2.9251808760328526
biochemistry	2.9841905171640315
chemistry	2.606917375647833
classics	4.4743932155877175
communications	2.004320520791824
comparative literature	2.551821930919132
computer science	2.2595176955885896
earth sciences	4.637176641998407
economics	2.7697233032391493
education	3.7624262549441805
engineering	2.6147811598702897
english literature	4.083433231358924
evolutionary biology	3.3920706889913985
history	3.125911637690528
linguistics	3.5329260850227966
mathematics	4.057808299022049
middle eastern studies	4.806156915077051
molecular biology	3.9409858575117025
music	4.695184247513939
neuroscience	4.364230851515725
philosophy	2.6969283237675064
physics	4.800888717466434
political science	4.321554273826893
psychology	2.0989508752986175
sociology	2.159059661466312
spanish literature	2.6247971153877803
statistics	3.9921281438579914
