field	covariate
anthropology	4.486381179313248
archaeology	4.258120001621206
art history	2.9193797859307944
astronomy	2.4909962884337604
biochemistry	3.8451178432463786
chemistry	3.5843935772433486
classics	2.1002990074324805
communications	3.5523709816293447
comparative literature	2.04692986542951
computer science	4.365088610090256
earth sciences	3.2574230444665804
economics	4.830053939572421
education	3.668554728363512
engineering	3.7741804588133125
english literature	2.428823119831044
evolutionary biology	4.5648607564978825
history	4.352142814532873
linguistics	3.031477585288733
mathematics	2.384395356299104
middle eastern studies	4.837737561221271
molecular biology	2.996763735508818
music	3.9849693410939926
neuroscience	2.0046563392803813
philosophy	3.5486904172419154
physics	3.9369930269187536
political science	4.827864389952946
psychology	4.337896452654997
sociology	2.2620696033696825
spanish literature	3.320784168131768
statistics	3.5257436902557164
