field	covariate
anthropology	3.357992046506377
archaeology	2.568047609796856
art history	3.847793264022361
astronomy	2.0928934644065094
biochemistry	4.554883579909106
chemistry	4.915427118646483
classics	4.937720089418773
communications	3.5150716718952713
comparative literature	4.283402031986528
computer science	3.4463246784150376
earth sciences	2.6347521062042927
economics	3.5549168981955606
education	4.009885458209778
engineering	3.063363944927118
english literature	4.6262741332082165
evolutionary biology	2.2047233983864327
history	3.7209288910895975
linguistics	2.433238842720124
mathematics	2.567838334468471
middle eastern studies	3.486529585912616
molecular biology	2.480265661694
music	4.049842467404279
neuroscience	4.318433915668418
philosophy	4.968270273588096
physics	3.8587941787221665
political science	4.899502923329974
psychology	4.729678407260361
sociology	4.863462370417195
spanish literature	2.6084175394365503
statistics	3.6044654850928888
