field	covariate
anthropology	2.235213137739896
archaeology	2.1080644596956244
art history	2.711054108056355
astronomy	4.245286009739626
biochemistry	2.510928586345372
chemistry	3.0256964151914034
classics	3.803557600457627
communications	4.377747228794491
comparative literature	2.1232197026618103
computer science	2.884463765257287
earth sciences	4.859997136286574
economics	4.196837766580001
education	3.2624009861249434
engineering	3.70630084912061
english literature	4.483044143126501
evolutionary biology	2.658652402601449
history	2.588981336777376
linguistics	4.417040278420025
mathematics	2.3893874493702776
middle eastern studies	2.4560465430018534
molecular biology	4.1577623354013005
music	3.5840335565089854
neuroscience	2.0409296036057327
philosophy	3.887261690494949
physics	3.4818471737865058
political science	4.252659765945182
psychology	2.9612176205257725
sociology	2.3126312815259102
spanish literature	3.6583925003393314
statistics	3.5196588032093334
