field	covariate
anthropology	4.952082314901544
archaeology	2.8459025215989007
art history	4.822669301622711
astronomy	2.1389000061910317
biochemistry	3.0866323194241874
chemistry	2.1105001690180414
classics	3.598142802772293
communications	3.0484519046861616
comparative literature	4.44324274000415
computer science	2.1309997546407584
earth sciences	4.253382352083478
economics	4.235616660242605
education	2.8210623393195458
engineering	3.7649000639596215
english literature	4.3809624446028845
evolutionary biology	3.705921774540713
history	2.965558461081047
linguistics	2.04768650971436
mathematics	2.7191457205113956
middle eastern studies	3.4950010069308606
molecular biology	3.3155267272414797
music	4.827613519242055
neuroscience	3.580911665667589
philosophy	4.970358782636083
physics	3.0814387555275813
political science	2.6492665146648995
psychology	3.807998987485852
sociology	4.228870389977599
spanish literature	4.559239650345308
statistics	3.787452522119942
